track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
Smile is the Key,Panda Dub,spotify:track:05ZkEq06mPBTRXKqSGHa6E,0.843,0.448,11,-8.303,0,0.0824,0.0749,0.703,0.27,0.25,139.972,262129,4,28.30296,10,0
Death Was Arrested - Live,North Point Worship,spotify:track:2tBQRgnLsifNxyddKjYB9H,0.393,0.61,11,-6.862,1,0.0392,0.184,0,0.682,0.153,149.961,354493,3,67.49943,15,0
Bucket Head,Wasted Youth,spotify:track:5fmUkZOITmptl4IpzgPTrx,0.256,0.825,1,-12.475,1,0.053,4.04e-06,0.89,0.168,0.631,97.112,241733,4,42.72354,8,0
Hardcore - Original Mix,Black Tiger Sex Machine,spotify:track:3jN9VkY7eHbT9Vg0dLcRFs,0.56,0.975,11,-2.898,0,0.0477,0.0166,0.637,0.0876,0.702,154.001,235551,4,50.45149,11,0
Comfortable,K Camp,spotify:track:2BqQQXuBOuhaWeUP7okEx0,0.765,0.412,7,-8.932,0,0.0726,0.72,0,0.126,0.632,109.986,211573,4,34.68338,10,1
T-Shirt,Thomas Rhett,spotify:track:1zWZvrk13cL8Sl3VLeG57F,0.634,0.862,2,-5.337,1,0.0376,0.0287,0,0.0217,0.767,95.989,227693,4,46.50779,9,1
Eyes Open,Taylor Swift,spotify:track:7wjbSn8QHsxqKXU5M0jXGM,0.598,0.724,7,-7.226,1,0.0344,0.00667,0.00187,0.0839,0.299,137.116,244587,4,25.27737,11,1
What If I Never Get Over You,Lady Antebellum,spotify:track:0qkdE1C0ufnUISKwhg8Wh6,0.576,0.724,0,-5.147,1,0.0274,0.016,0,0.107,0.34,93.029,206598,4,53.32305,8,1
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,spotify:track:45XhKYRRkyeqoW3teSOkCM,0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621,204664,4,31.60112,11,1
Nu Dub,Rickyxsan,spotify:track:14J5nZjBpMsWodjQTt2JMl,0.643,0.96,4,-2.529,0,0.225,0.00186,0.16,0.325,0.169,150.155,167200,4,23.62371,7,0
For Free,DJ Khaled Featuring Drake,spotify:track:4JDZl9nKIAhAhDjw753u4X,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,4,48.43032,10,1
Wut,Girl Unit,spotify:track:0aiCRTUgEMeU68fIXfOFnq,0.501,0.794,5,-7.052,0,0.0267,0.00109,0.94,0.277,0.134,139.975,419056,4,55.34634,14,0
Pop - Radio Edit,Kenneth G,spotify:track:6UGWbKvJz9DAjosVjTtWCa,0.604,0.914,5,-3.908,0,0.0638,0.00012,0.000512,0.503,0.227,128.0,170591,4,62.51749,7,0
SOULLESS (Grave cover),Ghusa,spotify:track:0V6dh9EdfDNwK2ODdEGeGt,0.466,0.964,1,-6.718,1,0.128,1.5e-05,0.0461,0.173,0.384,116.06,188280,4,28.01408,8,0
Of Age And Origin - Pt. 1: A Violent Day,Novembers Doom,spotify:track:62bK8npT3PQfLz2rYLqrE3,0.22,0.95,11,-3.246,1,0.0714,2.17e-06,0.806,0.396,0.275,99.569,301533,3,44.72175,11,0
Can't Feel My Face,The Weeknd,spotify:track:22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0426,0.112,0,0.105,0.59,107.939,213520,4,26.5158,10,1
Little Bit Different (feat. Big Snap),Dirt Rock Empire,spotify:track:7lqeTKJ3Z5KBKw1HDRXTpq,0.743,0.706,10,-6.946,1,0.287,0.217,0,0.15,0.502,90.108,213453,4,26.05503,9,0
The Box,Roddy Ricch,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,4,33.81039,9,1
Glory Born,North Point Worship,spotify:track:6cRyGFZQz9omLVKIlzZdUc,0.622,0.788,1,-6.437,1,0.0292,0.0216,2.96e-05,0.088,0.408,114.934,198557,4,31.98152,9,0
Good Thing,Sage The Gemini Featuring Nick Jonas,spotify:track:5k7KtLUFDlawcjyvo5NpnT,0.56,0.719,4,-6.243,0,0.109,0.0166,0,0.11,0.21,94.026,227120,4,37.08068,9,1
Did It Again,Lil Tecca,spotify:track:4guBZjUyrGoHsTahO3IHdj,0.686,0.561,10,-9.929,0,0.191,0.185,0,0.114,0.186,148.775,116240,4,27.22708,6,1
Mock The Cross,Bloodbath,spotify:track:7amziDZAU5Hk620blVWMDm,0.225,0.985,4,-6.626,0,0.178,0.00065,0.637,0.499,0.0394,99.969,242173,4,173.39504,4,0
Stargazing,Travis Scott,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4,26.01447,9,1
Overcome,Jeremy Camp,spotify:track:1xBIgVOzLS8zbi4vcFSqMK,0.224,0.493,9,-7.499,1,0.0318,0.528,0,0.0782,0.0739,142.918,483560,3,22.62982,21,0
Black And Yellow,Wiz Khalifa,spotify:track:5A6OHHy73AR5tLxgTc98zz,0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,217667,4,38.15207,9,1
3,Britney Spears,spotify:track:6pymOcrCnMuCWdgGVTvUgP,0.697,0.709,5,-1.917,0,0.0455,0.0452,0,0.138,0.787,134.91,213173,4,42.2507,9,1
Right Above It,Lil Wayne Featuring Drake,spotify:track:1kMuU3TNQvHbqvXCWBodmP,0.376,0.841,3,-4.348,0,0.356,0.0435,0,0.578,0.463,76.052,271947,4,29.81116,12,1
Both Of Us,B.o.B Featuring Taylor Swift,spotify:track:3r9bgSJlJz2zlevcBRYXko,0.677,0.722,7,-7.088,1,0.0522,0.0213,0,0.207,0.0483,125.091,216120,4,24.93138,9,1
Young Love,Alexandre Desplat,spotify:track:1FnJrD4ddWFNfCfKTiWY0w,0.592,0.166,2,-23.412,0,0.0296,0.983,0.939,0.09,0.0879,101.931,94693,3,29.62572,6,0
Outro,Tipling Rock,spotify:track:1W83MBHyFRmri7uf9D9qLD,0.263,0.422,11,-11.069,1,0.0426,0.788,0,0.0965,0.0965,78.456,72781,4,31.01581,4,0
X,"ScHoolboy Q, 2 Chainz & Saudi",spotify:track:4LmAnpjlhWTahvRkYR8xJa,0.768,0.471,2,-8.406,1,0.259,0.0201,0,0.268,0.405,131.023,267427,4,29.34349,13,1
Better Dig Two,The Band Perry,spotify:track:3z0a8G407NbxfjTRffvQiP,0.649,0.665,7,-5.212,1,0.0457,0.408,0,0.0787,0.645,155.801,194680,4,35.38835,9,1
Gettin' You Home,Chris Young,spotify:track:28Sc21lrWcZD9Ov4rRkPJq,0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,212133,4,47.61405,12,1
"The Formation Of Damnation - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:1yOZskFgBbGxNtAn7a1ezW,0.2,0.956,8,-8.521,1,0.0967,7.85e-06,0.431,0.942,0.0761,100.392,407373,4,88.76415,11,0
Fancy,Iggy Azalea Featuring Charli XCX,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,199938,4,59.08406,8,1
THE ONE - English ver.,BABYMETAL,spotify:track:63LM6NrZWLzVVDKnC5tgCk,0.218,0.905,4,-2.499,1,0.142,0.000316,0.247,0.0808,0.317,130.22,389093,4,76.32696,14,0
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,spotify:track:6jDMlQsmDnKtusidx4P4p8,0.647,0.767,6,-6.497,1,0.203,0.00417,0,0.103,0.537,157.925,216773,4,18.04081,9,1
Take It Easy - Sonny Fodera & Mat.Joe Remix,Gershon Jackson,spotify:track:6GzBYvuHbCztjvSBUYoWs3,0.948,0.411,10,-7.538,0,0.0507,0.001,0.00451,0.0584,0.205,123.992,407591,4,55.20559,15,0
Sex Karma - feat. Solange Knowles,of Montreal,spotify:track:41axe4Ur2YeScYgPlsycIh,0.694,0.772,7,-7.702,1,0.0338,0.0252,0.0255,0.387,0.509,120.061,241573,4,26.69869,12,0
Robbery,Juice WRLD,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051,5,27.41654,14,1
She Twerkin,Ca$h Out,spotify:track:3bkcmsP2pcRAczoFtWqntt,0.837,0.762,2,-4.073,1,0.0508,0.000644,0,0.113,0.334,142.009,172467,4,42.75316,10,1
Gyalchester,Drake,spotify:track:6UjfByV1lDLW0SOVQA4NAi,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,4,59.11747,6,1
Mmm Yeah,Austin Mahone Featuring Pitbull,spotify:track:2n3CaPGPLYnYAvTEwKCX8t,0.712,0.922,6,-3.902,0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984,231625,4,30.03041,11,1
Soul Surge - Remastered,Freddie Hubbard,spotify:track:4AFFoHaMgcu67xMwqiA4CM,0.498,0.467,10,-10.892,0,0.0673,0.784,0.452,0.094,0.493,75.342,624960,3,37.75417,27,0
Heartache On The Dance Floor,Jon Pardi,spotify:track:0w3Q14i073jLoew1hgJkwD,0.596,0.834,9,-4.308,1,0.0474,0.0563,0,0.0866,0.618,116.0,205200,4,24.01529,10,1
Elevator Girl - English Version,BABYMETAL,spotify:track:0YkWGeq9tlbJBHwqbUZXAP,0.41,0.996,11,-2.059,0,0.231,0.000152,0.0144,0.357,0.248,179.932,165026,4,24.83475,9,0
Memories,Maroon 5,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4,34.60346,8,1
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,spotify:track:7n6TT5TDeS0A1DqEtSdapf,0.541,0.953,5,-4.229,1,0.107,0.048,0,0.192,0.856,111.378,228640,5,36.35695,9,1
Perfume,Britney Spears,spotify:track:0DOgMeHlNponAEqczZoxX0,0.39,0.557,3,-6.344,1,0.0521,0.452,0,0.125,0.317,79.34,239973,4,61.20532,6,1
Hornan koje,Heavy Metal Perse,spotify:track:2NtBUgztjMW4BWH33Ui5o5,0.371,0.978,11,-3.694,0,0.0996,0.00229,0,0.141,0.4,106.442,213107,4,46.67976,10,0
H.A.A.R.P.,ill-esha,spotify:track:73XW2pOw6K57UuoHziS1x8,0.842,0.443,5,-9.703,0,0.0687,0.0611,0.695,0.305,0.399,106.0,364093,4,30.67517,12,0
Cashin' Out,Ca$h Out,spotify:track:1POAx4NMLOBPVKZUSsBh92,0.831,0.665,1,-3.627,0,0.0711,0.149,0,0.0636,0.663,129.989,238760,4,74.13367,8,1
Conjuring the Dead,Belphegor,spotify:track:2IYdYAkdE9IUC0TwehJzQ4,0.462,0.968,0,-5.117,1,0.156,1.24e-05,0.603,0.0631,0.0418,124.945,273715,4,65.60265,11,0
We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4,60.0812,10,1
Who Booty,Jonn Hart Featuring IamSU!,spotify:track:3zl4HPDF1fCoTZnPjHgSsb,0.686,0.541,4,-6.643,0,0.0356,0.0971,0,0.423,0.237,96.965,189613,4,59.4803,9,1
Punk on the Weekend,Dollar Signs,spotify:track:0n4ZpksBOCyCmcCc6fMJDt,0.257,0.946,2,-2.432,1,0.139,0.0617,0.000798,0.244,0.365,115.983,180864,4,86.37223,6,0
Redneck Crazy,Tyler Farr,spotify:track:4lcXNTm9JrQpJYXqsENmFI,0.487,0.667,7,-4.216,0,0.0309,0.153,0,0.161,0.463,145.854,216040,4,40.03906,13,1
Nagada Sang Dhol,Shreya Ghoshal,spotify:track:1tlDOttHVIHtJKJazVz0Ho,0.743,0.921,3,-5.007,0,0.14,0.29,0.0068,0.0402,0.674,113.284,273256,3,27.42733,8,0
Powerglide,Rae Sremmurd & Juicy J,spotify:track:1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,332301,4,33.82204,24,1
If I Can't Have You,Shawn Mendes,spotify:track:6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4,53.67961,9,1
Hip Hop,G Sidhu,spotify:track:2G1IFiUKmYLAUmbYN8VjAo,0.564,0.893,0,-2.925,1,0.0799,0.0275,0,0.406,0.387,172.293,177656,4,21.31442,10,0
Falling,Julee Cruise,spotify:track:7dtuRJd4u5b16F37IDD7Jj,0.192,0.138,5,-17.135,1,0.0315,0.892,0.553,0.114,0.0757,142.187,321853,4,60.94077,17,0
Don't Tell 'Em,Jeremih Featuring YG,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,266840,4,30.12249,15,1
Notice Me,Migos Featuring Post Malone,spotify:track:3OnOomd79OjqSYHchCQ6ht,0.793,0.344,6,-9.757,1,0.357,0.112,1.68e-06,0.15,0.45,166.105,233880,4,34.72967,9,1
Children of the Stars - Live,Angus Black,spotify:track:2vrh1N4PYrWNhx20jAHoKI,0.223,0.952,4,-3.916,0,0.061,0.019,0.721,0.682,0.452,122.719,389059,3,48.40089,12,0
Johanna - Remastered Studio,The Stooges,spotify:track:434snOhn3AcZyiPBoPjWUs,0.273,0.928,5,-3.49,0,0.0515,0.0937,0.0174,0.57,0.616,96.148,274416,4,35.99295,14,0
The Silence,Om Unit,spotify:track:3S8HkZ7VcEu1VcCucOPlot,0.65,0.497,1,-6.58,1,0.028,0.00115,0.34,0.101,0.125,139.942,291254,4,54.10654,12,0
Eternal Fire,Beast In Black,spotify:track:4IqJKnWHeXfwVhUhBa1PJ0,0.522,0.938,6,-6.624,0,0.0867,3.87e-05,0.03,0.111,0.184,127.04,211933,4,30.75546,8,0
Twin Peaks Theme,Tranquil Cove,spotify:track:3eIxdm9dIgW7gtVdrIhanL,0.116,0.0809,8,-24.907,1,0.0442,0.961,0.962,0.109,0.0436,85.632,210995,4,86.48068,8,0
Vibe,The PropheC,spotify:track:1EdWgSIoTCYLc389J4f3Vq,0.711,0.527,1,-7.073,0,0.186,0.0486,0,0.193,0.384,86.014,193588,4,16.83314,8,0
Say You Won't Let Go,James Arthur,spotify:track:5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4,30.53722,8,1
Beneath Your Beautiful,Labrinth Featuring Emeli Sande,spotify:track:1wVcLKdJ4AFKPhKucNvEpy,0.558,0.522,2,-5.857,1,0.036,0.228,0,0.104,0.228,83.977,271813,4,57.39228,10,1
Drunk On A Plane,Dierks Bentley,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,254467,4,29.02845,13,1
Kitch You So Sweet,Lord Kitchener,spotify:track:1ZV79lxdSLUDwqXwOAfl2I,0.604,0.408,11,-15.156,1,0.0671,0.958,0.0422,0.2,0.861,156.879,246267,4,38.96751,12,0
Mississippi Swells,Nana Grizol,spotify:track:4YM7WVBYpm8WkQwiFjJR5Y,0.483,0.81,4,-6.741,1,0.0554,0.0553,5.23e-05,0.119,0.523,129.966,260280,4,62.40983,8,0
What The Funk,Oliver Heldens,spotify:track:3KuyC06khINtQRm8pImleW,0.803,0.734,6,-4.991,1,0.0505,0.00387,0,0.34,0.708,121.999,177458,4,48.37073,7,0
Overdose,YoungBoy Never Broke Again,spotify:track:3A1BaBGT3HgzuDrV9pgX9v,0.809,0.845,10,-5.843,0,0.352,0.224,0,0.638,0.67,90.015,176990,4,69.35287,6,1
Christmas With You,Spencer Day,spotify:track:4euWoxO6QZAB7gJAuKIlia,0.757,0.265,1,-8.117,1,0.0481,0.553,0,0.11,0.503,119.151,153800,4,41.10114,9,0
Happy Little Pill,Troye Sivan,spotify:track:4z8Ll8nU1jMqB8HvKTyLP1,0.567,0.593,4,-7.127,0,0.0375,0.000848,2.09e-06,0.114,0.0398,91.703,224874,4,24.68235,10,1
Let's Ride To Metal Land - Ao Vivo,Massacration,spotify:track:147D5AbHIHn2vbGeKhQY7z,0.49,0.856,2,-9.326,1,0.0759,0.00146,2.07e-05,0.162,0.449,127.29,272909,4,25.14234,8,0
Nights,Hatti Vatti,spotify:track:7o3ZqLGlgzDkGEJdBqMReM,0.552,0.49,9,-12.422,0,0.0831,0.488,0.846,0.153,0.282,135.154,247067,4,23.78516,6,0
Riptide,Vance Joy,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280,4,82.63278,6,1
My Corpse Shall Rise,Autopsy,spotify:track:75vlkS9fWz5I7wOZ1lSkz4,0.189,0.982,7,-4.973,1,0.121,0.000187,0.0123,0.325,0.0551,121.263,258067,3,18.01118,13,0
What We Ain't Got,Jake Owen,spotify:track:3obQ7Qx6YZt8r1KvTv7uk3,0.537,0.257,9,-10.447,1,0.0344,0.952,3.89e-05,0.0899,0.169,127.981,218787,4,24.06575,10,1
Africa,Weezer,spotify:track:3ZPKocroJIcnHGcnJVlLKD,0.534,0.784,8,-3.59,1,0.0339,0.205,0.00579,0.106,0.6,92.147,238627,4,84.6483,9,1
Staring At The Sky,XXXTENTACION,spotify:track:4KpKyRFwN0gcwj58Uqjv7q,0.557,0.338,5,-9.892,1,0.0257,0.134,0.00184,0.14,0.689,140.935,85124,4,40.46581,4,1
Shockwave,Liam Gallagher,spotify:track:5DJctS0yiHX7agIGnfgnu1,0.434,0.891,2,-3.238,0,0.0439,7.56e-06,0,0.257,0.39,123.958,211192,4,38.46283,8,0
Knockin' Boots,Luke Bryan,spotify:track:6ERR6e7h6wCqGoz1TjiUJb,0.739,0.682,2,-3.728,1,0.205,0.129,0,0.328,0.634,131.983,199382,4,30.51261,11,1
Blue items,Mikkel Metal,spotify:track:4APbq8nbqh51BljeGNea0l,0.478,0.198,11,-17.951,0,0.0305,0.893,0.897,0.112,0.166,85.995,293641,4,48.50116,13,0
All On Me,Devin Dawson,spotify:track:2mfahQ0EaaZWq4cFNg6A1o,0.634,0.668,5,-5.488,1,0.0291,0.14,0,0.216,0.635,80.989,224627,4,24.63007,10,1
Better,Khalid,spotify:track:6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,30.03843,9,1
A World So Full of Love,Shakey Graves,spotify:track:77OBKDqQD0tvocHP5AXDDV,0.744,0.391,0,-8.374,1,0.0266,0.769,0.000762,0.109,0.533,104.874,171958,4,26.8785,8,0
My Foolish Heart,Bill Evans,spotify:track:4PgL6ZTooBppZGqldQu9Zu,0.384,0.0452,6,-24.145,0,0.0605,0.99,0.93,0.677,0.0642,175.088,288627,3,20.89228,13,0
X,Nicky Jam x J Balvin,spotify:track:5YUyW9opqNsMSEzzecZih1,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,172854,4,45.28358,9,1
Every Little Thing,Russell Dickerson,spotify:track:4EpLU30bi1KNWkBTfgZkoK,0.638,0.854,1,-4.664,1,0.11,0.216,0,0.0357,0.859,93.869,190640,4,33.06907,7,1
BLESSED BE (Entombed cover),Ghusa,spotify:track:7etVshQII3UckMqYgV1HiF,0.237,0.958,6,-6.645,1,0.0953,8.49e-06,0.793,0.342,0.326,158.014,291893,4,39.21532,12,0
Heartbeat,The Fray,spotify:track:2atYprr9JsQaLynGhrWhld,0.458,0.821,9,-5.076,1,0.0334,0.000594,9.46e-05,0.161,0.323,144.46,220693,4,71.56613,7,1
INTRO,DaBaby,spotify:track:77KMttn3Lic7ZQKDlPqp8v,0.862,0.685,0,-7.699,0,0.242,0.0342,0,0.204,0.672,100.024,172800,4,53.03747,8,1
King Of Anything,Sara Bareilles,spotify:track:3VA8T3rNy5V24AXxNK5u9E,0.676,0.762,1,-4.172,1,0.0351,0.461,0,0.0574,0.81,119.003,207493,4,47.58925,9,1
Dreams (feat. Dana Jean Phoenix),Timecop1983,spotify:track:2SkAKJcwOkVbnSH8njtVw5,0.62,0.519,0,-11.198,1,0.0418,0.129,0.763,0.126,0.15,114.955,354821,4,63.82605,23,0
Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,spotify:track:5974upRH7uHuhRkstgEhHu,0.436,0.61,9,-5.685,1,0.134,0.00171,0,0.217,0.0972,141.951,219773,4,28.01559,9,1
Sorry Not Sorry,Bryson Tiller,spotify:track:16bHRxM89ue0TiCKARYbRp,0.664,0.608,1,-6.093,1,0.214,0.0477,0,0.225,0.262,97.933,200760,4,33.08737,12,1
No Love,August Alsina,spotify:track:7ewfvLrlI0VNht4vEnoTMh,0.462,0.615,0,-7.982,0,0.153,0.00543,0,0.856,0.344,130.967,276080,4,19.39789,13,1
Tetema,Rayvanny,spotify:track:53NjleILyfXt7GYwTgxZX9,0.855,0.841,6,-2.769,0,0.18,0.37,0.00127,0.0545,0.953,96.12,152607,4,25.90427,8,0
Jag måste ge mig av,Wizex,spotify:track:3BaFpbGWmqoW6TptsPxn0a,0.6,0.916,6,-3.73,0,0.0261,0.016,0,0.41,0.965,138.039,197800,4,34.47281,11,0
We Back,Jason Aldean,spotify:track:6UL2RC5J2vMau9KOMKQfJg,0.433,0.928,4,-5.117,0,0.0512,0.0135,2.01e-06,0.32,0.552,155.938,197160,4,30.2696,8,1
Young Forever,Jay-Z + Mr. Hudson,spotify:track:35srNkJVToAzYiZzron1FY,0.637,0.69,9,-3.214,0,0.0693,0.417,0,0.211,0.103,140.329,253907,4,27.74245,14,1
A Silver Lining,They Dream By Day,spotify:track:6J7ODzvn3wDypKPytp6MHU,0.168,0.0576,4,-30.041,1,0.0439,0.807,0.967,0.0795,0.0634,109.873,139636,4,26.24131,8,0
Beautiful Trauma,P!nk,spotify:track:2DlIwu1iDTILEMXA7MUotn,0.412,0.619,7,-6.39,1,0.0725,0.0868,2.55e-06,0.4,0.234,95.977,250053,4,35.72469,13,1
"The Haunting - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:2izFbdlK6a3RzsTgLhlPMS,0.269,0.984,8,-8.77,1,0.137,6.77e-06,0.876,0.479,0.185,94.835,285960,4,25.09229,13,0
The Distance,John Henriksson,spotify:track:0Dz5F370dENsaTc8TL9fK2,0.375,0.131,6,-19.125,1,0.033,0.946,0.936,0.111,0.0366,64.128,155515,4,33.56541,6,0
Evacuate The Dancefloor,Cascada,spotify:track:1fvD4tBLGypUG0Tg2nHHus,0.76,0.694,0,-5.856,1,0.0458,0.0195,0,0.29,0.9,127.009,206307,4,34.41847,9,1
Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,0.741,0.61,6,-7.34,0,0.0512,0.315,0,0.534,0.72,125.99,276960,4,31.52437,14,1
Vengamavan,Hiphop Tamizha,spotify:track:2aH8bZkSxnK1NIFQLEpDiJ,0.559,0.986,7,-2.669,1,0.239,0.141,0.000134,0.128,0.253,149.974,217715,4,25.96721,9,0
Sweetest Girl,Vices I Admire,spotify:track:3SNtTDGUidQYA5seokOLeh,0.635,0.831,0,-4.418,1,0.0655,0.0306,0,0.235,0.811,132.951,241600,4,30.94631,12,0
Kick The Dust Up,Luke Bryan,spotify:track:5g15o2Sm55Hn9ShK5yEXgp,0.597,0.86,1,-2.315,1,0.0461,0.196,0,0.087,0.818,172.064,190587,4,33.91183,13,1
Kissin U,Miranda Cosgrove,spotify:track:3pt4BDnaMo2vznoVSv7b2y,0.624,0.86,0,-3.129,0,0.043,0.0119,0,0.0598,0.521,110.018,199693,4,32.21611,7,1
Champagne Life,Ne-Yo,spotify:track:7p8l7HiPoz90dg423iURKW,0.616,0.741,7,-4.155,1,0.131,0.143,0,0.347,0.593,193.069,323933,3,38.54431,15,1
Latch,Disclosure Featuring Sam Smith,spotify:track:1DunhgeZSEgWiIYbHqXl0c,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867,4,33.15116,15,1
Gypsy,Shakira,spotify:track:3FESsHW8mAuiIsYpK6aJ6u,0.763,0.758,6,-5.106,1,0.0576,0.64,0,0.0706,0.515,92.727,198827,4,31.45224,10,1
Kyoto,Skrillex Featuring Sirah,spotify:track:3FUZpoj9VV0sgc8RqbS3xQ,0.605,0.92,4,-2.298,0,0.0713,0.0012,0.000596,0.483,0.219,174.974,200787,4,46.35752,11,1
My Girl,Dylan Scott,spotify:track:3izNaTiYdotdPL0Bs76JqO,0.652,0.719,1,-7.251,1,0.033,0.0353,0,0.108,0.24,94.969,197640,4,60.98455,9,1
Battements Jetes 2 (Quick),Tanya Gordon,spotify:track:0fAbF4jJvBl5ZhLhB3PKUd,0.636,0.109,10,-21.518,1,0.0789,0.983,0.936,0.0948,0.964,94.518,47280,4,24.88923,4,0
Dirt On My Boots,Jon Pardi,spotify:track:7f08qp3HROTkfrtNpiYGGo,0.683,0.796,11,-4.179,1,0.0285,0.111,0,0.197,0.531,90.031,201893,4,21.57592,8,1
Why,Andrew Bird,spotify:track:0agdM9Cwqz4f8CuWKW3A1p,0.713,0.419,0,-9.866,0,0.0333,0.0533,0.0271,0.172,0.446,97.525,211200,4,41.37868,8,0
Difference (Interlude),XXXTENTACION,spotify:track:5itzep0nGnq7hxCfFNsTIR,0.593,0.0668,11,-15.268,0,0.0722,0.949,1.31e-05,0.194,0.19,102.456,76974,4,39.12958,4,1
Welcome Home - Live at Graspop,King Diamond,spotify:track:7ImyykjwVDPGajA1iW1FpG,0.243,0.918,4,-10.826,0,0.0641,1.2e-05,0.0696,0.782,0.312,123.771,275987,4,30.58401,16,0
Last Shot,Kip Moore,spotify:track:6viHvc13l9A6Ua6xugpeX6,0.487,0.859,4,-4.403,1,0.0488,0.00204,0,0.322,0.377,148.037,228480,4,24.84669,7,1
Vulturous,Cattle Decapitation,spotify:track:6RvdhEz3870Nd6s92OHgDX,0.291,0.979,5,-3.877,1,0.153,5.64e-06,0.792,0.268,0.15,122.071,299432,4,55.19654,11,0
Promises,Calvin Harris & Sam Smith,spotify:track:5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,34.16174,9,1
Duplicate,Benny Sings,spotify:track:5gzekvtZf0zYqjuroPVtjr,0.91,0.359,10,-11.131,1,0.0963,0.708,0.014,0.0977,0.798,98.033,208027,4,36.79846,10,0
Halo,Jordan Smith,spotify:track:7DThz7qoNx3WWQJgEipP7W,0.286,0.451,6,-6.01,1,0.0322,0.864,7.03e-05,0.133,0.194,60.461,228240,3,36.63878,10,1
One,The Ungrateful,spotify:track:4G6iRMsb2qXrl8RAfBowYY,0.358,0.818,6,-4.204,1,0.0329,0.000287,0.18,0.094,0.534,98.168,419253,3,39.10745,19,0
KOD,J. Cole,spotify:track:7yotKA30dwTKNEGomV9ZsI,0.831,0.782,0,-6.274,1,0.15,0.21,0,0.113,0.199,141.869,191437,4,38.97456,9,1
Dancing in the Moonlight,Yonder Mountain String Band,spotify:track:6IIhAAslHaT2mJtqRq3Dpi,0.681,0.575,11,-9.925,0,0.0302,0.623,4e-06,0.171,0.797,140.023,174413,4,30.51851,9,0
Watch,Travis Scott Featuring Lil Uzi Vert & Kanye West,spotify:track:0qM9UF4CbazQ5xa8PCTopE,0.71,0.729,11,-7.01,0,0.219,0.043,5.88e-05,0.224,0.55,165.899,292067,4,59.30967,7,1
