track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
El Son del Dolor,Cuca,spotify:track:7j7qS7NIvezns7Z5fLUAuT,0.47,0.821,6,-7.156,1,0.0455,0.0103,6.36e-06,0.387,0.355,145.9,243560,4,21.62011,8,0
Maneater,Nelly Furtado,spotify:track:3OAGNt11NICDmi92iLuU0Z,0.795,0.784,6,-4.906,1,0.0414,0.0323,0.000444,0.138,0.714,132.76,260173,4,45.97948,12,1
Another Sunday Morning,Black Raven,spotify:track:2apLwonKTtSflF9U5SNuD0,0.539,0.971,0,-4.381,1,0.0437,0.00719,0.000264,0.151,0.814,115.056,160467,4,28.48824,10,0
Star Spangled Banner,Miri Ben-Ari,spotify:track:4AXsoK9WFwBwAc3BX4oFlG,0.571,0.49,10,-9.633,1,0.665,0.816,0.0645,0.176,0.537,98.94,172867,4,56.67458,8,0
Hey Now (Mean Muggin),Xzibit Featuring Keri Hilson,spotify:track:7frbz32hdzsMjjIQQjKrkc,0.642,0.941,9,-5.082,0,0.322,0.0945,1.41e-05,0.249,0.611,197.683,261400,4,48.85195,10,1
Chances,Five For Fighting,spotify:track:1MzlQlMCHU4zSyHjVGbMln,0.401,0.802,10,-5.646,1,0.0291,0.0236,0,0.224,0.326,163.987,215200,4,36.08504,8,1
Hammer Of Doom,Candlemass,spotify:track:0rwfwTWMlH7i2vEhsqpwNz,0.174,0.621,11,-2.795,0,0.0364,0.00117,0.327,0.104,0.224,102.076,376893,3,64.86748,15,0
Until The End Of Time,2Pac,spotify:track:5avQSAKB1dOEeIQBqV4jgW,0.757,0.706,8,-6.665,1,0.203,0.0267,0,0.197,0.375,96.976,266507,4,131.18208,10,1
Dreams,The Game,spotify:track:5F7caGhe84C6ONva5S8yXF,0.63,0.78,6,-5.353,1,0.221,0.00499,0,0.206,0.281,155.779,286453,4,25.1321,22,1
Civilizing People,Nero's Day At Disneyland,spotify:track:5E9LG9u9KYiWla8YDAB2Le,0.767,0.955,10,-3.822,0,0.26,0.0401,0.312,0.319,0.708,99.79,141173,4,77.61849,4,0
Pop 2,GAS,spotify:track:6XtiBZ34C9R5qvG9VBJBOJ,0.163,0.0588,8,-20.266,1,0.045,0.935,0.961,0.098,0.145,112.848,513187,4,33.32471,14,0
Brighter Than a Thousand Suns - 2015 Remaster,Iron Maiden,spotify:track:2ASwpZ7NrZhIp3uaqlRuYs,0.294,0.949,0,-5.655,1,0.0851,0.00161,2.79e-05,0.101,0.266,125.892,526107,4,44.76228,23,0
Understanding in a Car Crash,Thursday,spotify:track:4pBfU4RSvH0NzjEr2OgjWn,0.4,0.907,5,-4.956,1,0.101,4.1e-05,0.000472,0.151,0.413,162.626,264547,4,48.73968,11,0
Mansion in the Mist,Midnight Syndicate,spotify:track:6QIiUXvhADwiOVVdjR7GhZ,0.0721,0.0873,5,-32.761,0,0.042,0.618,0.756,0.104,0.0383,79.879,77173,4,57.3187,4,0
Es Dios - Feat Oscar Negron,7th Poet,spotify:track:0KfjpuucvWhHX2QKWRsxoe,0.842,0.718,1,-7.856,1,0.204,0.625,0,0.35,0.915,97.953,207360,4,31.38502,9,0
The Metal Age (Live),Hammerfall,spotify:track:32ShpvdhMA2KyQtUlg9hL1,0.182,0.959,6,-5.601,1,0.136,0.000277,0.00352,0.891,0.142,157.132,338573,4,27.72668,16,0
I Lost It,Kenny Chesney,spotify:track:2k6ahrUpg8CbeTjLocMQJ4,0.584,0.429,3,-9.289,1,0.028,0.23,0,0.0708,0.355,138.884,234160,4,25.78235,11,1
Wave Functions,Bodhisattva 13:20,spotify:track:0y1R2r0DWdSxEKTMzECY4z,0.562,0.951,8,-7.38,0,0.0511,1.1e-05,0.659,0.376,0.435,145.992,467487,4,101.61863,13,0
Metal Breed,Rob Rock,spotify:track:4MfOUVvJHw3UVO4BYWn3dp,0.512,0.993,11,-3.423,1,0.105,7.96e-06,0.196,0.0867,0.434,94.971,237453,4,19.05332,12,0
Feel That Fire,Dierks Bentley,spotify:track:0U7Q336Pth6J3mPy736fQq,0.412,0.833,1,-3.865,1,0.0352,0.371,1.28e-05,0.208,0.669,179.846,201507,4,16.78433,11,1
Lettre à Mohamed,Mon Cote Punk,spotify:track:6KLJeYzjWIs9m6oPthZecv,0.781,0.485,1,-8.469,1,0.0559,0.299,0.000114,0.0686,0.58,101.006,281827,3,31.37576,13,0
Spoken Roses,John Foxx,spotify:track:10IzKDk1QN1GU8SA0zDhVu,0.179,0.0403,1,-29.98,1,0.0384,0.974,0.856,0.115,0.0362,68.979,380453,4,31.63052,19,0
MRG,The New Mastersounds,spotify:track:6sh7wSqZL1xDKWvo20qcYl,0.688,0.788,7,-5.661,1,0.0352,0.172,0.511,0.0819,0.85,96.784,257107,4,40.48893,9,0
El Diablo Negro,Hirax,spotify:track:2ge0vTh4nmVmZDz7Ob0VyO,0.314,0.841,9,-6.199,1,0.152,0.000753,0.000187,0.792,0.349,149.382,410547,4,29.27395,16,0
How Low,Ludacris,spotify:track:1WtTLtofvcjQM3sXSMkDdX,0.784,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,201587,4,73.43504,6,1
My Life for Hire,A Day To Remember,spotify:track:5EFSJ6Or2ViON4jKL6xvB0,0.419,0.907,8,-4.939,1,0.0854,0.000281,0,0.177,0.653,144.641,213800,4,131.23185,7,0
The Slow Wait (Part 1) - Ambient,The American Dollar,spotify:track:3F12Wx1J7xDGcUPZyBG9NZ,0.328,0.163,10,-22.428,1,0.0453,0.56,0.9,0.0705,0.0362,119.965,354625,4,41.17168,10,0
Get Buck,Young Buck,spotify:track:2v89G6dKQHB3LiV1Ej1vfX,0.797,0.667,1,-6.095,0,0.158,0.545,0,0.0357,0.621,76.51,254493,4,18.91399,9,1
Meant To Live,Switchfoot,spotify:track:2md2i5QvelRFnafpnd6LOg,0.397,0.903,2,-4.577,1,0.0457,0.00575,1.6e-06,0.362,0.556,151.551,201373,4,25.91368,8,1
I'm Outta Love,Anastacia,spotify:track:2CaseM6BKvQpi6blK8nbxC,0.761,0.716,10,-5.8,0,0.056,0.398,0,0.0771,0.649,119.406,245400,4,32.71109,10,1
Heartbeats,The Knife,spotify:track:2YacpExEbX9tF8IbFlFOo4,0.649,0.753,8,-4.875,1,0.0319,0.0209,5.81e-05,0.105,0.46,87.99,231853,4,44.63329,10,0
Morris Brown,OutKast Featuring Scar & Sleepy Brown,spotify:track:18uAu5gCnoGGNYQu8LeAr1,0.723,0.784,6,-4.74,0,0.297,0.172,2.77e-06,0.685,0.556,94.216,264400,3,26.75642,10,1
Cryin' For Me (Wayman's Song),Toby Keith,spotify:track:5D2Sr7fTxeVfO4cYniJG7X,0.51,0.398,8,-7.685,0,0.0284,0.362,0.00139,0.112,0.261,156.08,285507,4,42.3241,12,1
"Pari (From ""Saawariya"")",Monty Sharma,spotify:track:1rxN8aeciea7ezsJ1yiyGT,0.362,0.318,2,-12.43,0,0.0479,0.349,0.000491,0.184,0.33,167.81,319067,4,29.71665,13,0
My Immortal,Evanescence,spotify:track:4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.134,0.101,79.012,262533,4,39.13163,12,1
Breakeven,The Script,spotify:track:38xWaVFKaxZlMFvzNff2aW,0.63,0.698,10,-4.51,1,0.0244,0.173,0,0.0789,0.529,94.023,261427,4,21.52347,10,1
Forget About the Boy,Sutton Foster,spotify:track:5AOmtc34V50R1hAOshTTmD,0.456,0.437,2,-9.599,0,0.258,0.727,1.6e-06,0.46,0.766,200.316,203107,4,28.38139,11,0
She Wouldn't Be Gone,Blake Shelton,spotify:track:4UIOPiM5kNcJFUoRtdDRZa,0.51,0.683,0,-4.338,1,0.0302,0.166,0,0.0795,0.211,159.918,215613,4,27.71113,13,1
Hechizo De Amor,Moderatto,spotify:track:5RDZcCvJn4EyT3bVaSTLew,0.563,0.826,6,-6.065,0,0.048,0.00374,0.0032,0.1,0.473,124.002,313304,4,26.93557,13,0
Amplifier,Imran Khan,spotify:track:0l1i3nJ4aDMk0inxnvzYTz,0.727,0.714,2,-4.494,1,0.0872,0.0209,0,0.153,0.618,164.003,232907,4,22.74264,11,0
Strange Love,Koop,spotify:track:4lUIiUXSfPb8P5dyU55g50,0.752,0.476,7,-9.03,0,0.0316,0.789,0.00479,0.0939,0.521,121.979,204813,4,32.147,7,0
Bad Boyz,Shyne Featuring Barrington Levy,spotify:track:2MNQMtZbOb7rBWli3TSok0,0.788,0.594,6,-4.864,0,0.336,0.0249,1.65e-05,0.0534,0.691,83.84,228907,4,84.08804,9,1
Rising Of The Dead,Exciter,spotify:track:34pS3mPAkjLDKCeISaz99o,0.215,0.914,8,-5.268,1,0.0831,0.000101,0.00315,0.235,0.254,113.904,212373,4,38.37574,8,0
Tonight - Nicola Conte New Jazz Version,Koop,spotify:track:1zH10LVrz3V635oDWlurUa,0.527,0.859,7,-7.945,1,0.0363,0.0974,0.758,0.269,0.686,86.982,397173,4,16.26672,15,0
Lessons Learned,Tracy Lawrence,spotify:track:7CCvEN547vCLqIfXvrPl3G,0.682,0.719,5,-5.8,1,0.0259,0.281,1.79e-06,0.308,0.755,124.633,177893,4,30.10217,10,1
Laughed Until We Cried,Jason Aldean,spotify:track:1nJlb0ZE6uZHk7D8YS7353,0.547,0.485,7,-5.368,1,0.0292,0.467,0,0.0736,0.243,145.057,202520,4,21.08091,13,1
That's What I Love About Sunday,Craig Morgan,spotify:track:1fmi1hOBtH8xfUiWz4LVtE,0.6,0.56,8,-6.311,1,0.0325,0.479,0,0.111,0.417,139.469,201493,4,19.30223,10,1
Won't You Be My Lollipop,Willie Clayton,spotify:track:24EPnsUrTk7HgjF85e7cdL,0.569,0.553,9,-5.386,0,0.164,0.378,0,0.194,0.345,79.334,253573,4,31.76044,10,0
Flap Your Wings,Nelly,spotify:track:4rY3KONqdimczgu2NhxI8k,0.897,0.835,4,-3.998,0,0.0652,0.0205,3.41e-06,0.0846,0.885,105.628,243560,4,45.65261,11,1
Monday Morning Church,Alan Jackson,spotify:track:0yftAXSqtZoHdgrXjSuZwz,0.557,0.26,4,-15.062,1,0.0321,0.226,0,0.135,0.154,135.922,204467,4,29.36808,12,1
Rabid Death's Curse,Watain,spotify:track:34cVuozXObUE0NvYX3ADAd,0.167,0.94,11,-4.762,0,0.0901,5.21e-06,0.486,0.137,0.0394,116.05,316747,3,44.87488,13,0
Improvisation Duo II,Guillermo Gregorio,spotify:track:5ZJA9jBjEPfD2Ade78F9sm,0.454,0.158,0,-9.188,0,0.0452,0.889,0,0.175,0.258,122.15,214987,4,23.89109,12,0
I'm On A Boat,The Lonely Island Featuring T-Pain,spotify:track:3IQSYqnKsCTMLWn2xE3HFT,0.623,0.871,0,-2.403,1,0.239,0.0465,0,0.111,0.653,150.079,156267,4,25.71464,7,1
Last Call,Lee Ann Womack,spotify:track:5DWmvAL8WPuncj8tSxFVNC,0.335,0.584,6,-7.089,1,0.0341,0.794,0.000195,0.0869,0.332,78.509,195467,4,21.46473,7,1
The Rockafeller Skank,Fatboy Slim,spotify:track:7mCQK9YB25WZw1saUjfL4e,0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.339,0.0676,152.596,413880,4,38.97526,18,1
What Are You Waiting for (Alternative Mix),Eden's Curse,spotify:track:55HjDPtWRDJk3F7zcY4yMY,0.397,0.846,1,-5.64,0,0.0456,0.000624,1.65e-06,0.0627,0.451,94.935,284133,4,20.9894,17,0
Anything But Mine,Kenny Chesney,spotify:track:36mCPzCbnDVSfvh5KHGutc,0.501,0.496,4,-9.469,1,0.0317,0.0337,0,0.0655,0.364,148.06,324920,4,26.73261,14,1
Anemone,The Brian Jonestown Massacre,spotify:track:70WSr32oW4jC1na5I0j0D6,0.527,0.636,5,-12.888,0,0.0347,0.0599,0.843,0.204,0.607,83.101,334467,4,42.89345,11,0
Bad Boy This Bad Boy That,Bad Boy's Da Band,spotify:track:13QMUA813rB5QdsePrPRoo,0.854,0.705,1,-8.314,1,0.298,0.0262,0,0.0336,0.701,99.989,196693,4,47.45063,8,1
Viva La Vida,Coldplay,spotify:track:1mea3bSkSGXuIRvnydlB5b,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,242373,4,29.21786,11,1
Vital Signs,Midnight Juggernauts,spotify:track:1ntwvHaWTJwK0zEkxkAjpI,0.606,0.721,11,-6.69,0,0.0388,6.51e-05,0.531,0.259,0.192,128.035,323920,4,95.34371,9,0
Turn Off The Light,Nelly Furtado,spotify:track:6mSr7KMaH41nPmIjCiyZzY,0.594,0.675,2,-6.368,1,0.102,0.0761,0.000212,0.417,0.687,180.223,276080,4,75.87553,10,1
For Real,Okkervil River,spotify:track:1ngO8bxeqcrXYzQlif1x1L,0.35,0.59,2,-7.076,1,0.0389,0.486,0.000778,0.107,0.457,102.336,282627,4,41.20819,9,0
Pop A Top,Alan Jackson,spotify:track:3KIUKvwteP1HFA5UcvvL11,0.699,0.477,2,-9.339,1,0.031,0.291,0,0.164,0.83,118.382,185427,4,22.02614,8,1
Chikon Goalini,Anup Ghoshal,spotify:track:6AUPuyFdCpzwYcxflwHyhV,0.697,0.389,0,-14.566,1,0.0426,0.965,0.0389,0.122,0.886,129.878,303800,4,30.54701,17,0
Door 2.12,Mnemic,spotify:track:2wMXZ2qfre1JbJ9af3fBa5,0.485,0.943,8,-4.315,1,0.0855,2e-06,0.908,0.0515,0.316,99.098,262587,4,38.75762,11,0
Rock and Roll Játék,Aljas Kúszóbab,spotify:track:5LWkRydCGnPSwt5DMAMRy5,0.431,0.851,7,-2.907,1,0.0364,0.00242,0,0.301,0.706,169.967,216048,4,34.3027,11,0
Hole In The World,Eagles,spotify:track:2nSdYrRGhnfbncKCtgFWK7,0.662,0.39,4,-10.416,1,0.0239,0.46,0,0.179,0.713,82.007,256973,4,44.18196,10,1
My Love Is Your Love,Whitney Houston,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,0.77,0.475,7,-9.512,1,0.159,0.0557,4.81e-06,0.0607,0.474,82.511,261573,4,26.35996,11,1
"Ennuyir Nee Thaane (From ""Priya"")",K. J. Yesudas,spotify:track:2Yhs1miQpF5xlYVUQpc00X,0.609,0.453,4,-11.686,0,0.0414,0.716,0.0239,0.0884,0.825,101.458,289933,3,32.61828,14,0
Intro,Blessed By A Broken Heart,spotify:track:24vQFMZaGObGdvPxAQbJMk,0.444,0.727,0,-6.603,1,0.0321,0.00865,0.914,0.157,0.151,137.99,117280,4,36.64561,6,0
Hunger,Phazm,spotify:track:21d94acFerDGV1LjkBuCFe,0.33,0.991,0,-3.235,0,0.261,3.32e-06,0.0577,0.0662,0.39,160.067,241507,4,43.68242,7,0
Upside Down,Jack Johnson,spotify:track:6shRGWCtBUOPFLFTTqXZIC,0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,208653,4,85.26491,7,1
Rainfall,Koan,spotify:track:5L7e8DI1gn0uV1LVvbe6Bf,0.65,0.743,8,-11.213,1,0.051,0.058,0.867,0.0686,0.452,174.006,510098,4,26.22226,21,0
Rational Gaze,Meshuggah,spotify:track:5wtZn5fH9FTFG6lZS2JfVJ,0.311,0.947,6,-6.312,1,0.0752,3.97e-05,0.613,0.232,0.21,133.025,326139,3,45.36822,11,0
Wish You Were Here - Handz Up Club Mix,Jan Wayne,spotify:track:3Tr41z3yEkW1KfdWOdLFPG,0.583,0.977,5,-7.232,0,0.0565,0.000226,0.0572,0.0757,0.592,145.01,340596,4,33.94665,14,0
Tough,Craig Morgan,spotify:track:6v7fitqxmK10n5bQS2AqpA,0.605,0.386,8,-8.008,1,0.0337,0.553,0,0.152,0.148,132.885,195907,4,51.08081,10,1
ASAP,T.I.,spotify:track:172Ck9s5X4oHmGAbjdoRmf,0.79,0.645,9,-5.426,1,0.317,0.335,0,0.405,0.583,158.13,284413,4,34.66587,14,1
Project Wakeup,I See Stars,spotify:track:1nJvtoK4O281tSPgFKPIab,0.297,0.966,7,-5.981,1,0.141,0.00014,0,0.341,0.2,169.9,145853,4,49.16776,7,0
The Mighty Rio Grande,This Will Destroy You,spotify:track:37HI0imp0t6a0MBS00lPkS,0.263,0.171,1,-11.748,1,0.0338,0.241,0.87,0.0766,0.038,111.995,676987,4,39.5773,25,0
I Wish I Wasn't,Heather Headley,spotify:track:4xVTo97ZBwlT8ai9Wj8zw4,0.74,0.434,1,-5.714,1,0.0443,0.778,0,0.128,0.333,111.912,255467,4,36.70692,11,1
Deep House Soul - JP and Jones Deep Remix,Vas Floyd,spotify:track:6ScpIcFRt1HuwQYATubnCD,0.716,0.731,4,-8.73,0,0.0451,0.0445,0.74,0.111,0.256,125.019,392640,4,47.05886,15,0
Nothing In This World,KeKe Wyatt Featuring Avant,spotify:track:54Ev13Dca9qrYZDNLFUYpb,0.7,0.63,6,-3.344,1,0.0444,0.195,0,0.034,0.399,131.95,251067,4,41.70969,11,1
Ain't I,Yung L.A. Featuring Young Dro & T.I.,spotify:track:6cnufgF6qLJGZT2PRFZBr1,0.662,0.827,11,-3.095,1,0.083,0.151,0,0.0908,0.58,77.511,252093,4,26.24182,9,1
"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,0.886,0.62,5,-5.854,1,0.307,0.082,0,0.1,0.6,76.035,229813,4,26.6748,6,1
Beautiful Death,Wintersun,spotify:track:1DZ2aoDiNsaFZGRp9SV4a1,0.323,0.84,0,-7.319,0,0.0493,5.24e-05,0.549,0.411,0.0579,96.981,496303,3,28.26493,16,0
"Arpeggione Sonata in A Minor, D. 821: I. Allegro moderato",Franz Schubert,spotify:track:1XnIZYST7ZpiztOf4BHuxE,0.326,0.108,2,-21.001,0,0.0422,0.994,0.826,0.0868,0.19,111.383,517689,4,46.67867,26,0
Good Directions,Billy Currington,spotify:track:7GQjJEwqlp6m5HNWVQd6OR,0.716,0.72,5,-2.183,1,0.0319,0.307,0,0.135,0.464,122.512,215853,4,47.38545,7,1
Fern,Zoë Keating,spotify:track:5qX4agfgAk3J3zQQLDBn6K,0.453,0.286,5,-15.335,1,0.0303,0.719,0.899,0.0987,0.481,140.032,500893,3,40.78228,15,0
No Better Love,Young Gunz Featuring Rell,spotify:track:0K7XjmTNFwQ2qwHn4MjlDx,0.674,0.897,8,-3.053,1,0.259,0.181,0,0.195,0.525,91.194,235907,4,27.62628,9,1
Behold,Joey Fehrenbach,spotify:track:1ED4xCsZuGu14PerZjpuKD,0.585,0.401,8,-10.959,0,0.0359,0.537,0.878,0.147,0.506,158.001,319307,4,49.95129,15,0
When I'm Gone,Eminem,spotify:track:42YNobZ4HN3tRVEA47wLT6,0.619,0.746,10,-5.479,0,0.36,0.0537,0,0.295,0.757,149.944,281133,4,26.19998,15,1
The Weirdness,The Stooges,spotify:track:2ZIyAatdOPqpQNsjVNAAoj,0.131,0.781,11,-9.502,1,0.0393,0.000469,0.00102,0.133,0.583,204.618,225573,3,28.77146,13,0
Get My Drink On,Toby Keith,spotify:track:4B8fxoBXegCQZiaf7gSM2i,0.579,0.955,2,-4.252,1,0.0536,0.0161,0.000304,0.131,0.816,99.869,187053,4,60.78463,8,1
Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,spotify:track:4BXkf6yww23Vdju7E1fUrn,0.587,0.35,2,-10.954,1,0.0318,0.74,0,0.156,0.17,74.479,259453,4,42.00607,14,1
Window,The Album Leaf,spotify:track:0MejWwq1jDgEPEiMmR9vg4,0.232,0.076,2,-18.417,1,0.0526,0.72,0.957,0.0604,0.0346,76.373,224107,5,59.80596,6,0
The One,Backstreet Boys,spotify:track:44kgtDJyAFv4Z01z7bIxco,0.663,0.934,5,-4.227,0,0.0348,0.0646,0,0.164,0.621,110.031,226933,4,72.07282,8,1
Mad,Ne-Yo,spotify:track:6Hn9Uc1mMNfqChXU3txNke,0.727,0.649,0,-5.356,1,0.0338,0.661,0,0.111,0.669,129.992,254533,4,40.27226,11,1
"Jumpin', Jumpin'",Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200,4,46.03402,10,1
Pass That Dutch,Missy Elliott,spotify:track:1MaI6NwdrqnE3mRzOYTpoo,0.899,0.645,10,-11.621,0,0.271,0.0435,0.101,0.358,0.348,110.895,217200,4,59.31261,10,1
Rollin',Limp Bizkit,spotify:track:3IV4swNduIRunHREK80owz,0.603,0.933,1,-3.358,1,0.171,0.00591,0,0.206,0.709,96.306,213760,4,26.92729,9,1
Punch-Drunk Punk Rock Romance,Every Time I Die,spotify:track:0mlFZu22WNgD8U6loRDnr1,0.18,0.973,7,-4.698,0,0.168,0.000167,0,0.324,0.0896,90.532,274067,4,56.87106,12,0
Unusually Unusual,Lonestar,spotify:track:2cTDAjspaQQ7NLyEGZ6JT8,0.582,0.766,10,-6.972,1,0.0398,0.0538,0,0.0794,0.548,147.338,215867,4,27.95424,7,1
Won't Ask You Again,Subhumans,spotify:track:4BNUxqstQJmvihd2r7MfLm,0.335,0.902,1,-3.932,1,0.073,0.00321,0,0.0641,0.656,177.068,210987,4,17.51982,13,0
Turn It Up,Chamillionaire Featuring Lil' Flip,spotify:track:3KcsyKN0GyGQYGZJJhIx3L,0.859,0.773,7,-4.549,1,0.266,0.00382,0,0.129,0.691,166.825,274227,4,33.95671,15,1
Act A Fool,Ludacris,spotify:track:28mv40MzspRZn0PBcO2itT,0.573,0.906,9,-2.408,1,0.325,0.229,0,0.183,0.775,110.64,270733,5,25.28935,10,1
Burn,Jo Dee Messina,spotify:track:1ALL0q76OjQeBvkLmD3Tbo,0.43,0.708,7,-6.804,1,0.0351,0.133,0,0.238,0.356,173.706,281427,4,40.50408,11,1
Rock`n`roll radio,Frøya,spotify:track:2Qy9uBKboMfmyLlccpOlgb,0.539,0.905,2,-4.179,1,0.0659,0.042,0,0.575,0.71,146.849,192627,4,31.11372,12,0
Buzzin',Shwayze Featuring Cisco Adler,spotify:track:3wQaW4rEZe7AaDrlrX4eDy,0.85,0.58,2,-8.156,1,0.0563,0.0171,1.41e-06,0.072,0.321,93.018,212280,4,24.02061,8,1
A Body Farm,Cattle Decapitation,spotify:track:5jLiTiL2G1aXgpJ1mkfDa4,0.281,0.991,7,-4.341,0,0.215,0.00057,0.595,0.172,0.0413,123.952,208787,4,41.3123,11,0
Johnny Got His Gun,Nausea,spotify:track:0KfMHqSirkkOFtw8TMyDJg,0.234,0.987,9,-7.966,0,0.076,1.12e-06,0.967,0.332,0.28,92.338,102280,4,60.12282,4,0
Tie Me Down,New Boyz Featuring Ray J,spotify:track:4faiJXyBflUVVOOE9fxbeg,0.42,0.787,8,-4.467,1,0.294,0.0104,0,0.198,0.38,97.967,178808,4,19.09272,10,1
No Air,Glee Cast,spotify:track:31gAxJAKHU8meGl9HqpdGY,0.472,0.764,11,-7.249,1,0.0578,0.139,0,0.152,0.489,160.08,262667,4,26.06863,10,1
Sunshine To The Rain,Miri Ben-Ari,spotify:track:1Tu3RCX836ztlBdO14Mbm5,0.641,0.715,11,-4.882,0,0.379,0.216,0,0.638,0.849,178.283,271000,4,19.74643,12,0
Barefoot And Crazy,Jack Ingram,spotify:track:743UzZj0Yzh9IYJEzH2f5H,0.582,0.908,7,-5.641,1,0.0481,0.000406,0.0012,0.371,0.577,116.986,210493,4,36.09921,7,1
The Kiss,Nicholas Hooper,spotify:track:1s7bN2otnn6E4oLgTvRgzE,0.11,0.0114,3,-30.483,1,0.0405,0.834,0.973,0.0804,0.0342,91.484,116067,4,57.59745,5,0
Can't Tell Me Nothing,Kanye West,spotify:track:2MIBAmYwiuGoKUlpq9B9sZ,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,271600,4,48.90803,9,1
Screams of Agony,Derdian,spotify:track:0N9F1Qj7TXjKvNABtVgZ76,0.39,0.991,1,-0.794,0,0.0726,0.0176,0.000663,0.294,0.0754,94.981,311787,4,52.7351,13,0
Live Life,Crush 40,spotify:track:7nNONFk1pskqjEGsGCtpk4,0.493,0.747,11,-5.547,1,0.0293,0.000159,0.00765,0.15,0.482,110.031,338360,4,31.29189,12,0
It Ends Tonight,The All-American Rejects,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,0.454,0.636,0,-4.731,1,0.0273,0.00228,0,0.154,0.313,87.89,244827,4,33.56965,9,1
Shut Up And Drive,Rihanna,spotify:track:4Tn2llBm1g0UlWctmgPL8Z,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,212280,4,29.97,8,1
Daft Punk Is Playing at My House - Soulwax Shibuya Mix,LCD Soundsystem,spotify:track:3Xi96h0cAiDJqVAQsbPLHF,0.658,0.954,9,-5.376,1,0.0792,0.000891,9.8e-06,0.115,0.486,132.029,411084,3,37.91539,18,0
It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,spotify:track:5oHHMDcVOmPSFrCgdbHPdb,0.713,0.772,2,-6.69,1,0.0372,0.208,0,0.211,0.88,125.202,230133,4,26.31016,11,1
You Shouldn't Kiss Me Like This,Toby Keith,spotify:track:5ueUywJbmAZY2MF9hdJS2y,0.421,0.79,7,-4.457,1,0.0417,0.319,3.41e-06,0.257,0.303,168.643,221067,4,24.71936,11,1
Honestly,Cartel,spotify:track:0wGWmko6pOeimMMATKGz2I,0.449,0.903,1,-4.949,1,0.0388,2.48e-05,0,0.133,0.583,144.522,207333,4,60.63311,10,1
L'amour et L'déception,Shaila,spotify:track:2vkDPsn6htCGPLrqmmAZa7,0.522,0.968,0,-2.537,1,0.0714,0.0115,4.15e-06,0.347,0.302,107.029,191467,3,69.77228,9,0
Hedninger Fra Helvete,Darkthrone,spotify:track:3exlyomlmqSEK4jdU6XuGe,0.217,0.995,9,-2.856,1,0.175,0.000257,0.0323,0.338,0.0641,124.233,312347,4,52.9184,13,0
Gimme Danger,The Stooges,spotify:track:3jmVkbF3KSFG8xDzvirYQg,0.353,0.841,3,-5.095,0,0.0561,0.0034,0.648,0.0631,0.196,132.219,213800,4,44.15489,10,0
Raghunandana - genre: Vocal; Raga: Kedaragowla; Tala: Rupakam,M. Balamuralikrishna,spotify:track:669EJFv4ly9scpVmy3DbCy,0.547,0.644,6,-7.583,1,0.1,0.707,0.00127,0.338,0.791,146.55,1103160,3,35.96459,54,0
In The End,Linkin Park,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880,4,47.8144,7,1
Sri Jimi,Prasanna,spotify:track:4FBGQLikNB3enyFlg8J6u8,0.437,0.547,0,-12.16,1,0.0529,0.806,0.919,0.0781,0.979,184.04,419747,3,60.49079,15,0
Do Somethin',Britney Spears,spotify:track:01ACsk2knUnsfWeZp63nqa,0.845,0.935,4,-3.262,1,0.0671,0.0278,3.59e-05,0.37,0.962,129.943,204493,4,26.02743,8,1
Beaten Metal,Antibalas,spotify:track:16BJGrBqu8qus08RFFUtoq,0.807,0.941,9,-7.675,0,0.0891,0.0921,0.85,0.0449,0.464,108.099,352560,4,36.89414,10,0
Un mestiere qualunque,Cor Veleno,spotify:track:68OwzL0UGfgIKTpn0p1azy,0.681,0.778,9,-5.333,0,0.137,0.22,0,0.0735,0.639,84.939,236573,4,36.81188,8,0
Real Nice Rock,Super Time Pilot,spotify:track:0fI077g6pdGj7CgXdoMz5R,0.607,0.238,8,-11.496,1,0.0348,0.489,0,0.0861,0.462,93.305,118400,4,33.58804,7,0
