track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
We Can Make Music,Tommy Roe,spotify:track:1Z5lpEkOOO1ggtEAP6Sg20,0.491,0.723,9,-8.24,1,0.0307,0.0537,4.41e-06,0.236,0.747,162.112,171373,4,26.04651,9,1
No Fui Hecho para Esta Tierra,Los Gatos,spotify:track:0dgVC8oYAZs10beTtpIJIL,0.523,0.742,1,-6.373,1,0.145,0.0415,0.148,0.104,0.847,131.45,191493,4,39.68943,9,0
Heavy Fallin' Out,The Stylistics,spotify:track:7N3Cng5VEGSnL43J7MtBet,0.469,0.739,11,-6.812,0,0.0325,0.72,2.44e-05,0.367,0.683,127.663,316360,4,21.03523,13,1
Follow Me,Mary Travers,spotify:track:4r45V7ZeTmjpX11lW5i6Xx,0.375,0.273,5,-13.371,1,0.037,0.772,0,0.128,0.328,142.134,159360,4,30.47971,10,1
Chevy Van,Sammy Johns,spotify:track:31S6oGx81hVIjWz6cu5oNw,0.449,0.547,9,-12.259,1,0.0351,0.457,0,0.0737,0.74,152.211,179000,4,32.62747,11,1
Radioactive,Gene Simmons,spotify:track:7vuY5BAa62myydewdpOBaG,0.524,0.862,9,-9.885,1,0.166,0.175,1.07e-06,0.706,0.376,127.231,231040,4,41.39268,11,1
Starry Eyes,The Records,spotify:track:2RdSvcrsyPCSsmVb2JsLUN,0.422,0.711,4,-11.435,1,0.0352,5.41e-05,0.00565,0.257,0.884,157.995,263560,4,25.51636,12,1
De Barrio Obrero A La Quince,Willie Rosario and His Orchestra,spotify:track:3TvpXxp3wPxbA16L6jKFs5,0.678,0.606,7,-9.811,1,0.0309,0.547,0.102,0.214,0.814,130.145,263267,4,37.48666,10,0
People Of The South Wind,Kansas,spotify:track:7cd7O1112Y5OQlvDQDz9Ws,0.627,0.92,9,-4.892,0,0.0518,0.203,2.53e-06,0.2,0.952,136.931,218693,4,24.58564,15,1
The Over The Hill Gang,Sam Spence,spotify:track:3BsliPULOnvu2NhjIkXRm8,0.48,0.681,5,-6.683,0,0.0327,0.521,0.959,0.0778,0.887,139.758,164800,4,37.86167,9,0
Pills,The Lurkers,spotify:track:26hQt1cq7pQAfWGnDaPjfb,0.283,0.959,6,-8.159,1,0.0775,0.157,0,0.116,0.533,163.756,145533,4,48.17015,9,0
Send In The Clowns,Judy Collins,spotify:track:3evTbfCtMxbUwTQIn7QOcG,0.155,0.0487,3,-16.942,1,0.0397,0.97,0.00104,0.188,0.087,67.097,240867,5,20.32562,13,1
It's A Laugh,Daryl Hall John Oates,spotify:track:43u19Xx7xW6iBwmbFtgdqj,0.507,0.724,2,-5.23,1,0.0316,0.306,0,0.971,0.289,103.761,282827,4,26.89072,11,1
Emotion,Samantha Sang,spotify:track:1TSehAcbBAcmZlSNMjmf6U,0.52,0.364,0,-9.484,1,0.0427,0.76,1.36e-05,0.251,0.716,184.244,237293,4,52.30212,13,1
Maybe,The Three Degrees,spotify:track:4PpUJ2gJYbSa6F7EQlSTiM,0.483,0.209,8,-13.799,1,0.08,0.154,0,0.127,0.264,136.639,339053,3,30.20125,14,1
Sound And Vision,David Bowie,spotify:track:1vP2JEXRsGrFbwOZ0foOQ5,0.667,0.804,2,-8.583,1,0.0398,0.0328,0.0544,0.0632,0.759,105.797,184382,4,38.93648,9,1
Bella Ciao (Lied der italienischen Partisanen),Hannes Wader,spotify:track:2OYLSRaVD3Dp35NwoS1b8r,0.457,0.574,9,-16.066,1,0.259,0.793,0,0.759,0.709,109.195,196333,4,37.54967,9,0
I'm Never Gonna Be Alone Anymore,Cornelius Brothers & Sister Rose,spotify:track:0d62GFZpi2wIABXCi2C21M,0.521,0.564,0,-9.024,1,0.0368,0.714,0,0.548,0.689,115.935,153707,4,35.10737,9,1
Thanks For Saving My Life,Billy Paul,spotify:track:0y04zEcbrvldIwm37ditaQ,0.512,0.736,2,-8.507,1,0.096,0.324,1.24e-06,0.168,0.877,168.229,177600,4,31.16743,9,1
Handbags And Gladrags,Rod Stewart,spotify:track:5yIb3j0yXRrQqMpbQB7u2G,0.491,0.446,3,-10.898,1,0.0397,0.854,0.11,0.103,0.224,78.787,264667,4,48.69817,11,1
Surrender,Cheap Trick,spotify:track:2ccUQnjjNWT0rsNnsBpsCA,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,253733,4,47.50539,12,1
Come Sail Away,Styx,spotify:track:0PsbWiVtix5FoTZ1s00mEl,0.29,0.336,0,-15.593,1,0.0319,0.0971,1.11e-06,0.0995,0.141,142.344,367000,4,33.56993,13,1
Perdi a Graça,Reginaldo Rossi,spotify:track:01V5qQEAGhicpT2zTraj07,0.777,0.828,8,-8.416,1,0.134,0.503,0.00787,0.0544,0.972,106.412,158227,4,41.33202,8,0
After Midnight,J.J. Cale,spotify:track:1PC5GV3OaoXx5em8ttQOMI,0.694,0.308,2,-19.315,1,0.0351,0.171,0.0712,0.0866,0.524,95.989,143693,4,36.89209,7,1
Eoth Theme,Carla Bley,spotify:track:5GHg90HSQyCaPVAsGIh8Jd,0.305,0.222,5,-14.372,1,0.0456,0.761,0.952,0.501,0.544,171.79,35760,5,8.71847,3,0
"Atlantis' Agony At June 5th, 8498, 13 p.m. Gregorian Earthtime",Eloy,spotify:track:3c3QTYvilIlQ7C0pOz6jWW,0.247,0.388,2,-11.99,1,0.0367,0.00566,0.392,0.099,0.0598,124.513,937867,4,30.27377,30,0
Final Sequence,Stephen Sondheim,spotify:track:7vsxzjwinuqzM9lx1Sx6TQ,0.409,0.329,8,-11.98,1,0.0814,0.878,1.05e-05,0.0884,0.135,112.341,802573,4,38.87865,30,0
Paloma Blanca,George Baker Selection,spotify:track:1j41o4au1RfkOe7Mw9UsCx,0.697,0.712,5,-10.605,1,0.0316,0.184,5.35e-05,0.196,0.943,132.801,212333,4,24.18316,13,1
Do You See My Love (For You Growing),Jr. Walker & The All Stars,spotify:track:0LKWxzTYcxBAmLSXpkPl4l,0.689,0.936,10,-3.521,0,0.0819,0.379,0.000658,0.082,0.79,110.366,208493,4,26.41689,10,1
Joy To The World,Three Dog Night,spotify:track:2ymeOsYijJz09LfKw3yM2x,0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,220573,4,30.42511,9,1
Tio Macrô,Dom Salvador,spotify:track:4KjI0PFFMxinR8vGJVvxkv,0.521,0.947,5,-6.809,0,0.0937,0.444,0.852,0.0805,0.778,103.364,135973,1,38.00866,9,0
By'm Bye,Mike Seeger,spotify:track:0nSQqiH3umQTuWHg8hxBL9,0.608,0.00358,10,-26.517,1,0.107,0.965,0,0.379,0.544,127.661,63040,4,26.46803,4,0
Honolulu City Lights,Keola & Kapono Beamer,spotify:track:7p7wUyiSlKhbBj6a4W5JQJ,0.434,0.235,0,-16.04,1,0.037,0.854,0.0075,0.115,0.264,131.447,203960,4,44.79115,8,0
Get Down,Gene Chandler,spotify:track:6cQNKnUTSO07IwUJavzTFZ,0.803,0.556,7,-12.01,1,0.125,0.338,0.0296,0.639,0.692,114.398,216613,4,60.92443,11,1
Let's Stay Together,Al Green,spotify:track:63xdwScd1Ai1GigAwQxE8y,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,199396,4,30.26391,8,1
Blood Red And Goin' Down,Tanya Tucker,spotify:track:28OATvjdTNgR27ww14APCL,0.662,0.566,9,-7.466,1,0.0328,0.375,4.02e-06,0.162,0.642,107.497,181693,4,20.9367,10,1
What Do I Get? - 2001 Remastered Version,Buzzcocks,spotify:track:0caQ80s7fyh8xJzD8Sq6Ir,0.234,0.947,0,-7.293,1,0.117,0.0108,0,0.212,0.16,176.279,175973,4,29.18363,11,0
Hesitating Blues,Jazz Band Ball Orchestra,spotify:track:2JqKpXqrA76hvuqQxXg4G1,0.561,0.302,0,-13.513,1,0.0493,0.536,0.339,0.263,0.551,114.639,224653,4,28.90029,11,0
Gago Apaixonado - Ao Vivo,MPB4,spotify:track:2eB5FhFOTRFOn06IABAoNw,0.601,0.567,0,-12.79,1,0.306,0.906,6.13e-05,0.667,0.881,140.646,93297,3,30.2092,5,0
Cançó de Llevar-se,Josep Maria Espinàs,spotify:track:6mA1jQ78UosCsUXBORWoSk,0.636,0.463,0,-8.569,1,0.0438,0.906,0,0.121,0.95,126.83,55520,4,24.16217,4,0
I'd Rather Be Sorry,Ray Price,spotify:track:2w3aOgDDBU3tYQTv9zHXpF,0.387,0.214,5,-14.388,1,0.0294,0.892,0.000981,0.085,0.407,84.899,166320,3,27.00507,7,1
Dog Eat Dog,Ted Nugent,spotify:track:68ZeNG3zFACLGyj3LaLKzO,0.538,0.899,9,-6.479,0,0.0457,0.00661,0.0049,0.13,0.702,135.637,243707,4,17.00737,12,1
Taxi,Harry Chapin,spotify:track:7qnxmC6qdYkjcoCJCeD8Jx,0.599,0.427,7,-11.075,1,0.0312,0.545,9.65e-06,0.0609,0.484,118.714,406147,4,31.13392,23,1
I Love You For All Seasons,The Fuzz,spotify:track:03DQO1cC5RzTWRxJLzJCgy,0.477,0.464,7,-10.818,0,0.0272,0.567,0,0.487,0.689,77.917,184635,4,28.57089,11,1
Earache My Eye,Cheech & Chong Featuring Alice Bowie,spotify:track:5zWXzxvtOKeXP3B8YoXgnQ,0.553,0.91,11,-8.073,0,0.125,0.174,0.0109,0.25,0.64,90.484,150453,4,24.8644,7,1
Mainstreet,Bob Seger,spotify:track:0XVR94voJPToKX1XoOw0ot,0.505,0.747,8,-5.422,1,0.0308,0.064,0.00647,0.244,0.529,139.865,223090,4,41.1841,7,1
Kossiwa,Gabelo,spotify:track:4Tz6qmjfOFkhvEQGf3tGDO,0.593,0.841,0,-4.587,0,0.0378,0.0579,0.201,0.275,0.951,114.112,203000,4,49.33917,8,0
Sunshine,Enchantment,spotify:track:5piWzIoOx8VJbtWHP3KYOX,0.374,0.684,4,-6.472,1,0.0639,0.277,0.0158,0.159,0.742,148.373,292173,4,26.33579,15,1
The Long Way Home,Neil Diamond,spotify:track:431T7BvSzTrcV6WBXJO6rm,0.366,0.603,0,-5.846,1,0.0277,0.536,3.59e-05,0.112,0.53,136.337,152587,4,39.7653,8,1
Come On,Vangelis,spotify:track:5iZ4xf6QlW5mzJPiKZfTtp,0.316,0.965,5,-10.043,0,0.0886,0.031,0.664,0.795,0.151,77.942,129507,4,69.39747,5,0
Psycho Killer,Talking Heads,spotify:track:1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,261413,4,40.30083,9,1
Se puder sem medo,Oswaldo Montenegro,spotify:track:28jsMhBO9Ug5CivIl77n4L,0.185,0.52,7,-8.382,0,0.0324,0.762,9.73e-06,0.177,0.442,74.56,253587,4,25.73267,15,0
Georgy Porgy,Toto,spotify:track:5jQcJ2st6yHWhUBjoDoZPH,0.821,0.573,11,-14.136,0,0.0718,0.105,0.0642,0.0566,0.938,97.12,247773,4,56.59042,9,1
Follow My Feet,Chris Spheeris,spotify:track:4JdWiZKqNnZGvZ2PakUwqc,0.573,0.519,0,-9.744,1,0.0897,0.777,0.000331,0.0967,0.845,124.479,267290,4,50.23758,9,0
Love Is Alive,Gary Wright,spotify:track:5vVuiXoHyRGxJeCaHUpgae,0.77,0.553,10,-13.632,1,0.0268,0.0614,0.00106,0.103,0.904,98.346,230107,4,30.86958,13,1
Bossa Noches,Bill Le Sage,spotify:track:2TuH43M634DATjO1YvEmya,0.627,0.0918,5,-25.037,1,0.0635,0.963,0.933,0.0937,0.694,149.297,150773,4,29.04188,8,0
Silver Winds,Starcastle,spotify:track:6ZuX5csxDikhJRPlAiCEra,0.451,0.878,0,-6.698,1,0.043,0.0106,0.00647,0.416,0.286,137.968,292053,4,21.61643,14,0
Linger Awhile,Marian McPartland,spotify:track:4nMP6LbyrVxIcgFopkGpPT,0.575,0.0639,4,-20.735,0,0.0575,0.984,0.946,0.0881,0.21,135.296,173293,4,74.85923,6,0
Country Road,James Taylor,spotify:track:1105xyHTDp3bZQa1cpoCyX,0.529,0.343,2,-16.192,1,0.044,0.654,5.97e-05,0.121,0.661,153.466,205733,4,26.95253,14,1
Jealousy,Major Harris,spotify:track:0rumviSCRhXmOb8jHL4jAb,0.576,0.325,1,-17.928,1,0.0367,0.851,0.000212,0.0975,0.325,96.538,524360,4,27.97244,17,1
Long Ago Tomorrow,B.J. Thomas,spotify:track:4suP2mw4iUrtgjvrelSnQa,0.273,0.282,7,-17.342,0,0.0285,0.724,0.000653,0.304,0.33,96.18,240520,4,36.89844,12,1
Today I Started Loving You Again,Bettye Swann,spotify:track:0ZSJhbhBw7kXYW1XCT90r9,0.557,0.55,8,-11.558,1,0.0377,0.745,0.00035,0.122,0.866,107.282,160000,4,51.07346,7,1
Dueling Banjos,Earl Scruggs,spotify:track:2KTg7wfUXeRNruUnwBOudN,0.473,0.329,7,-18.722,1,0.0511,0.632,0.772,0.0651,0.399,134.338,184653,4,30.92167,9,0
I'm Comin' Home,Tommy James,spotify:track:3YvdhiEZRvRHFDBSIW5I7K,0.567,0.667,0,-9.651,1,0.0294,0.0376,0.000126,0.222,0.743,121.364,121173,4,36.00295,8,1
Thou Shall Not Steal,Wailing Souls,spotify:track:1oS3cfxgbPDgeny357jqoi,0.844,0.725,7,-9.278,1,0.0443,0.154,0.706,0.0833,0.984,130.909,143960,4,27.69316,7,0
Boca Chica,Les Baxter,spotify:track:12DnZQ6InzqMQrlInH8XkR,0.331,0.597,8,-12.626,1,0.0436,0.16,0.933,0.182,0.55,94.9,99529,4,39.57199,5,0
'S Wonderful,João Gilberto,spotify:track:3lSpczrXGWy6Bzc28KGHhE,0.531,0.265,5,-20.515,1,0.0299,0.775,0.908,0.0892,0.438,127.999,249960,4,37.94958,13,0
Last Tango in Paris (Jazz - 2nd Version),Gato Barbieri,spotify:track:7MzuKFJXL8X1OyROKSf9bB,0.265,0.447,0,-7.439,0,0.035,0.302,0.08,0.108,0.387,95.331,101520,3,64.97103,4,0
Good Things Don't Last Forever,"Ecstasy, Passion & Pain",spotify:track:5WvvV1Fe7sTrBUYSe2EoGj,0.705,0.681,5,-8.734,0,0.0829,0.0299,2.49e-05,0.0588,0.647,119.89,220000,4,43.0191,10,1
Wreck of the Old '97 - Live,Lester Flatt,spotify:track:2Lmc3FZ7Zx1wJExLkgNR8P,0.598,0.61,9,-12.969,1,0.0578,0.417,0.00862,0.835,0.882,126.587,157360,4,20.86664,9,0
El Rey,Vicente Fernández,spotify:track:6P3dT8EkJd0LOyZklOl0Na,0.5,0.411,2,-5.796,1,0.0294,0.376,0,0.147,0.468,80.831,157493,4,44.48717,9,0
Notícia,Nelson Cavaquinho,spotify:track:7LnsgTP6qHkgyZTQXrd7Kr,0.672,0.52,1,-8.176,1,0.0763,0.159,0,0.238,0.62,124.492,139973,4,51.10411,7,0
My Horses Ain't Hungry,Mike Seeger,spotify:track:1cdGB8fM2OzAi6UOgKEIJn,0.612,0.0941,7,-27.886,1,0.0427,0.835,6.51e-05,0.119,0.9,77.295,92800,4,62.73895,4,0
Evil Woman,Electric Light Orchestra,spotify:track:777NOXupZkFdg8zlPMoVqc,0.677,0.619,9,-7.446,0,0.0334,0.457,0.000149,0.221,0.74,119.624,269840,4,26.59008,8,1
Cançó D'Espolsar Ametlles,Toti Soler,spotify:track:3bBXo2Eup3HpeHxGb6TPoL,0.447,0.195,6,-10.432,0,0.203,0.907,0.952,0.12,0.61,113.905,63173,3,0.0,2,0
Peau d'âne arrive à la ferme,Michel Legrand,spotify:track:2Q8gJke42fYWvZPPzGaFCH,0.379,0.312,7,-14.96,1,0.032,0.971,0.782,0.0911,0.136,75.594,96467,1,62.04693,5,0
Sakura - (Bonus Version) (Remastered),Steven Halpern,spotify:track:2EHJC0ayncr4vIbfiMZefz,0.199,0.108,9,-21.712,0,0.0437,0.978,0.913,0.0889,0.0589,133.616,389947,4,26.1482,20,0
You Thrill Me,Exile,spotify:track:5ZYtYFgJNTRBq4qYExmOhq,0.712,0.598,11,-9.94,1,0.0345,0.071,6.95e-06,0.26,0.814,116.553,232813,4,59.35626,12,1
Pacific Ocean Blues,Dennis Wilson,spotify:track:4h0LDG7Ji9G2dxG1hb6JoL,0.515,0.562,2,-14.204,1,0.0403,0.378,0.000101,0.0966,0.934,167.709,157387,4,30.92348,10,0
Sun Goddess,"Ramsey Lewis And Earth, Wind & Fire",spotify:track:6NzOdf2JKluJVXEKjGDAMA,0.543,0.932,7,-6.764,1,0.0548,0.0305,4.79e-05,0.0318,0.596,93.185,509520,4,20.5629,19,1
Lilia,Milton Nascimento,spotify:track:7jr8MCVN9KF5y0VGedkvD1,0.459,0.656,9,-11.694,0,0.0316,0.0112,0.118,0.215,0.772,87.847,153667,3,25.73534,9,0
Evangelho - Ao Vivo,MPB4,spotify:track:0ad76RJaGO5Ck9rLWzoqAO,0.461,0.365,2,-12.63,1,0.0375,0.813,1.8e-06,0.683,0.408,130.279,174133,4,35.27102,8,0
Better By The Pound,Funkadelic,spotify:track:2NTthHOGU0Z4YAU21YPRg6,0.777,0.853,2,-7.637,1,0.122,0.0385,0,0.0811,0.624,113.539,163347,4,35.43607,8,1
Nani Waimea,Hui Ohana,spotify:track:4xxYLt6ZXdfA62G76W1kbf,0.442,0.582,7,-13.633,1,0.035,0.914,0.796,0.112,0.834,154.758,164893,4,24.22457,12,0
You're Still A Young Man,Tower Of Power,spotify:track:4VLUVWIcOFFQ0pHPKZ9i1k,0.45,0.446,3,-9.229,1,0.0325,0.257,0,0.351,0.558,114.18,335080,3,59.76233,15,1
Rag Doll,Sammy Johns,spotify:track:1bGDR1bqufFa4j7EZHyCLZ,0.558,0.213,6,-13.451,1,0.0289,0.452,0,0.0967,0.363,107.134,202173,4,18.99509,12,1
Going Through The Motions,Hot Chocolate,spotify:track:45SE3KHoSrqYkLhaS93kR0,0.729,0.42,2,-15.718,0,0.0322,0.206,0.743,0.401,0.95,112.113,251027,4,22.42637,13,1
Disco Lady,Johnnie Taylor,spotify:track:1tMyqN7bNCokdg7jWgKPc8,0.719,0.79,2,-8.002,1,0.0521,0.0568,0,0.0573,0.846,103.751,267067,4,76.44598,11,1
"Lick My Decals Off, Baby",Captain Beefheart & His Magic Band,spotify:track:7it2XWA6EMmpxXAw838RR2,0.513,0.722,8,-11.885,0,0.209,0.553,2.2e-06,0.316,0.92,165.05,158427,4,50.01321,7,0
Flipper,De Wolfe Music,spotify:track:5WviVnjv2rT12YoKLmhjy1,0.752,0.402,5,-10.224,1,0.269,0.254,0.151,0.0532,0.859,111.919,134681,4,27.15085,8,0
Dazz,Brick,spotify:track:5gQCUf4lfy6GpuhdPzxQ6B,0.722,0.778,4,-7.931,1,0.0611,0.0697,7.46e-06,0.0414,0.839,109.076,202000,4,46.06008,8,1
Life Is A Carnival,The Band,spotify:track:37zBZjgFSOiOHqEO0F8bVH,0.355,0.986,9,-6.238,1,0.248,0.0187,0.000477,0.999,0.585,174.359,265800,4,52.83268,10,1
Tarana,Girish,spotify:track:10TR1Hr4YF9xCYvRs8Bv1Q,0.532,0.81,0,-10.55,1,0.248,0.875,0.0606,0.262,0.921,135.248,252202,3,29.89393,15,0
Taste for Living,John Fiddy,spotify:track:2HR8wfFSqlnjvrWLiGhduI,0.575,0.565,0,-14.36,1,0.0564,0.0439,0.755,0.0852,0.615,109.968,213873,4,26.52503,12,0
Telekon,Gary Numan,spotify:track:06F6S9PzxFdeOZNoXf7GJl,0.792,0.56,4,-9.606,1,0.0294,0.0533,0.000383,0.0716,0.789,120.284,269573,4,53.5777,10,0
E.M.D.,David Grisman,spotify:track:2mcxkyY4ErJgx1O4AOphZU,0.473,0.417,7,-18.433,1,0.0416,0.61,0.875,0.0951,0.708,154.044,161840,4,33.0324,8,0
Gotta See Jane,R. Dean Taylor,spotify:track:4tWMKvFGcpPpQyjt2wId1q,0.461,0.658,2,-5.039,1,0.0274,0.0284,0.000204,0.391,0.625,89.673,187373,4,37.11797,10,1
Rainbow Raga - (Bonus Version) (Remastered),Steven Halpern,spotify:track:68VwWUSZDmqshd7x32cEzX,0.219,0.00517,1,-27.169,1,0.0437,0.942,0.886,0.121,0.0371,68.216,423080,5,115.33009,16,0
Além do Horizonte - Versão Remasterizada,Roberto Carlos,spotify:track:3SFWVwrgARp5gK3oZm63an,0.54,0.675,9,-7.269,1,0.0563,0.214,1.35e-05,0.149,0.827,166.483,263440,4,36.00138,14,0
Short People,Randy Newman,spotify:track:53yBKCc5S7u8zzutqepkiT,0.68,0.617,2,-5.849,1,0.0378,0.731,0.0674,0.12,0.54,121.356,176933,4,48.27043,8,1
Finale,John Fahey,spotify:track:2D1wE1pWcURuIi2nvEW2rw,0.426,0.0908,7,-21.21,1,0.0434,0.881,0.8,0.0861,0.12,81.902,190067,3,28.93279,10,0
No Matter What,Badfinger,spotify:track:0zK545STj6P7qbFSpCK9pp,0.529,0.743,9,-5.523,1,0.0481,0.177,0,0.0759,0.78,116.817,180547,4,37.04436,7,1
I Fall in Love Too Easily,Renato Sellani,spotify:track:0EDigg6Vu1DM35FiaiGHZf,0.453,0.0221,1,-23.831,1,0.061,0.995,0.944,0.11,0.2,136.13,231491,5,17.37656,12,0
"I Do, I Do, I Do, I Do, I Do",ABBA,spotify:track:57BDT1bvzeAzl3IXMQU4Ri,0.468,0.803,0,-4.28,1,0.0335,0.669,0.0181,0.343,0.722,110.636,197893,4,19.13531,12,1
Honky Tonk - Live,James Cotton,spotify:track:5o6SDHpvuDnCndAfP4g89M,0.373,0.776,9,-7.745,0,0.115,0.022,0.00307,0.307,0.911,115.931,257333,4,77.41837,11,0
Turn Your Radio On (I),John Hartford,spotify:track:26B26WCeVj7G7IDtfO6wkB,0.677,0.268,5,-16.067,1,0.035,0.744,0,0.368,0.773,110.095,82053,4,29.8563,6,0
Gimme Dat Ding,The Pipkins,spotify:track:0SolModrdnbWok9RG9JlEK,0.649,0.741,7,-9.469,1,0.0414,0.598,2.15e-06,0.0295,0.918,96.791,134107,4,29.99161,7,1
Eyes Of Silver,The Doobie Brothers,spotify:track:3qnLoEFZ43o4GH5QVKSvM1,0.672,0.741,9,-8.577,1,0.0431,0.0927,1.98e-06,0.103,0.864,112.549,178333,4,26.16513,9,1
It's A Long Way,Caetano Veloso,spotify:track:3R1abI6qZDg9d3CI4oLDnf,0.542,0.519,11,-14.059,0,0.513,0.397,0.0116,0.106,0.312,155.185,366480,4,32.72814,11,0
Es lebe der Zentralfriedhof - Live,Wolfgang Ambros,spotify:track:65qieCox4fuDaifPabPhwQ,0.548,0.316,4,-15.247,0,0.348,0.583,4.94e-06,0.728,0.405,133.259,316333,4,36.22047,10,0
Cançó D'Abril,Guillermina Motta,spotify:track:5faX8jhZhYs9yUwPRjo8Fy,0.347,0.242,1,-14.966,0,0.029,0.978,0.00673,0.31,0.344,108.075,211640,4,44.25608,12,0
Rock Blue,Assim Assado,spotify:track:7zaa4S9PhNcFxGPGGde07U,0.436,0.482,0,-11.982,1,0.0443,0.827,0.00286,0.671,0.62,137.679,168751,4,63.60886,7,0
Honky Cat,Elton John,spotify:track:1plcM0XlbKdjND7Ufokuzb,0.48,0.776,2,-5.65,1,0.0432,0.334,0.000217,0.133,0.95,171.135,313027,4,34.4465,15,1
My Elusive Dreams,Bobby Vinton,spotify:track:0qxxN0dtn5GZ0wNEboFekI,0.344,0.161,2,-17.154,1,0.0314,0.53,0,0.106,0.38,90.824,193493,4,21.6264,12,1
Under The Boardwalk,Billy Joe Royal,spotify:track:5jnwtQAj5RKUZFhH1tD8J2,0.571,0.322,7,-13.815,1,0.0296,0.726,0,0.453,0.485,109.141,157269,4,31.86718,9,1
Sunny Side Up,Duncan Lamont,spotify:track:082PAZx948DcUfHYMwoBzD,0.652,0.186,2,-16.71,0,0.0405,0.82,0.853,0.065,0.561,111.982,170840,4,19.72774,9,0
If Ever I See You Again,Roberta Flack,spotify:track:39bhKSzFTN3eo7eRDDZgKC,0.238,0.0752,10,-19.216,1,0.0317,0.921,0.000191,0.0942,0.167,79.789,220400,3,39.78008,8,1
Swamp Fever,John Cameron,spotify:track:6AlWXR0Cv5tHbfRtyJzP4g,0.675,0.583,9,-14.37,0,0.044,0.268,0.8,0.113,0.615,99.505,132200,4,28.06559,8,0
Bennie And The Jets,Elton John,spotify:track:0dBatXn1vVUl0jLgXRClwD,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549,4,84.50274,8,1
Floy Joy,The Supremes,spotify:track:4pZNhT4b0Kgh8goVuzATQX,0.615,0.653,5,-7.999,1,0.0332,0.575,3.92e-05,0.0899,0.88,136.299,170107,4,35.14676,9,1
It's A Miracle,Barry Manilow,spotify:track:5msiq1S3XHhfghBU3xOYxC,0.761,0.856,8,-7.89,1,0.0491,0.182,0.00233,0.0943,0.952,129.957,231493,4,23.91555,11,1
The Spot,R. Stevie Moore,spotify:track:2xqmElYympdtTXwnOac0s7,0.325,0.162,7,-23.497,1,0.047,0.911,0.00375,0.14,0.356,127.525,79587,4,33.47053,5,0
Dreaming A Dream,Crown Heights Affair,spotify:track:3iJGrfXRepS04IiZP3VBUp,0.525,0.554,10,-12.765,0,0.0513,0.000184,0.0765,0.0563,0.542,122.185,421043,4,40.16821,15,1
Thank You For Being A Friend,Andrew Gold,spotify:track:5yNUgA66PbcPIJPOU2eBwR,0.695,0.568,3,-13.572,1,0.0294,0.166,0,0.125,0.786,111.887,280760,4,42.70852,11,1
Happy Music,The Blackbyrds,spotify:track:116pz3nUK42OF0NfedJBzq,0.805,0.699,9,-10.33,1,0.0425,0.0207,4.11e-05,0.121,0.46,115.236,296867,4,44.54926,11,1
117 Special,Ron Carter,spotify:track:3lODbMOFtG0Lv5FQLhQFl9,0.439,0.3,7,-18.43,1,0.044,0.916,0.702,0.0944,0.523,82.904,422867,4,24.20956,17,0
Abite,Alain Goraguer,spotify:track:0Zqt4c1WmlmELfKcXLo9GY,0.485,0.317,3,-14.808,1,0.0467,0.0676,0.921,0.0899,0.0649,120.404,53720,4,20.41258,3,0
Summer Wages,J.D. Crowe & The New South,spotify:track:7z4nBslizNOQVUmIeZIkZr,0.584,0.185,11,-14.491,1,0.0312,0.697,0.000128,0.175,0.502,128.665,269493,4,33.88996,12,0
You I Love And Not Another,Prince Far I,spotify:track:61JLatDWp6tIuM7cyokWgR,0.595,0.623,4,-7.565,0,0.204,0.556,0,0.488,0.678,76.937,223720,4,110.37248,9,0
Who Gets The Guy,Dionne Warwick,spotify:track:2LoOwCZyGEBEMyouxsn2WX,0.703,0.353,0,-10.745,1,0.0308,0.835,7.2e-06,0.0443,0.516,101.836,200907,4,43.37761,12,1
(I Can Feel Those Vibrations) This Love Is Real,Jackie Wilson,spotify:track:2QM3bCcmAwiuwDvhIispV8,0.63,0.8,2,-6.002,1,0.15,0.429,0,0.3,0.736,120.811,175147,4,37.2999,9,1
Go Your Own Way,Fleetwood Mac,spotify:track:4xh7W7tlNMIczFhupCPniY,0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613,4,23.73444,13,1
Dolphin Dance,Ahmad Jamal Trio,spotify:track:0kUYnVS6z9YhL22l9pDDcB,0.478,0.231,4,-18.064,0,0.0302,0.869,0.919,0.101,0.136,74.937,309200,4,42.29252,15,0
Mamma,Gilberto Gil,spotify:track:1MeYXIgR1D540hefFlQ5hU,0.551,0.0345,9,-23.35,1,0.0436,0.923,0.0128,0.109,0.23,134.417,227627,3,68.98365,12,0
Kozmic Blues,Janis Joplin,spotify:track:1cTrWlx7OSaJf3pLpiYRRR,0.335,0.625,7,-8.206,1,0.0472,0.712,0.322,0.574,0.499,178.406,261875,3,29.33772,10,1
