track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
Marinheiro,Marinês E Sua Gente,spotify:track:12ZNx2M9r5PKX5RPe88wfI,0.723,0.72,2,-6.933,1,0.0405,0.689,0,0.149,0.813,119.605,192747,4,51.04595,9,0
Le chat et la souris,François de Roubaix,spotify:track:2q6r6zYcmyb6XpAGLfQVgF,0.706,0.236,0,-16.318,1,0.0533,0.902,0.903,0.115,0.51,118.216,209493,4,30.67831,10,0
Rigoletto: Act I: Pari siamo!,Giuseppe Verdi,spotify:track:3g8vyQZoNPflQc9ZaPpmgC,0.287,0.176,0,-17.56,1,0.0637,0.973,5e-05,0.346,0.0482,85.86,187333,4,18.31537,7,0
Joy To The World,Philadelphia Orchestra,spotify:track:3DvvWoMNTlQBXzWHEAosfR,0.455,0.255,3,-16.253,1,0.0315,0.971,0.947,0.0615,0.611,113.789,115240,4,32.73968,4,0
Take A Look,Aretha Franklin,spotify:track:2ReZvuDNlwaW2wB4FdOIQZ,0.277,0.196,6,-11.615,0,0.0318,0.933,3.35e-05,0.327,0.247,146.55,160307,3,37.2767,8,1
Happy-Go-Lucky-Me,Paul Evans,spotify:track:6jZxxO0ZNb8fakRXryav4y,0.717,0.545,9,-10.97,1,0.048,0.809,0.0554,0.243,0.962,93.888,117253,4,56.49546,5,1
Little Deuce Coupe,The Beach Boys,spotify:track:75WMOzv7195ziyx0qEw1yE,0.665,0.701,8,-6.607,1,0.0329,0.622,6.48e-05,0.141,0.977,133.853,100933,1,26.45109,7,1
Orgie I (Scène de la coupe),André Hossein,spotify:track:7lUknR4uSUc30g92O52LLY,0.146,0.596,11,-6.395,0,0.037,0.879,1.41e-05,0.0877,0.0672,96.924,121373,4,57.78762,7,0
Itchycoo Park,Small Faces,spotify:track:5H0laZ62yDUPuKvHef8niK,0.613,0.555,9,-9.801,1,0.072,0.58,1.64e-06,0.119,0.556,127.267,166680,4,23.75371,11,1
... De Carton Piedra,Joan Manuel Serrat,spotify:track:6IrjxeRKwwlbe4nIJUlMd3,0.399,0.445,0,-6.965,0,0.0495,0.744,0,0.275,0.559,77.217,237960,4,102.85036,8,0
"Tosca (Sung in German): Act I: Aria: Wie sich die Bilder gleichen (Cavaradossi, Messner)",Giacomo Puccini,spotify:track:58lONv9Qs1CtEzYypkOens,0.219,0.203,5,-15.26,1,0.0384,0.965,0.00855,0.147,0.219,74.216,208000,4,21.84391,10,0
Cuando Estoy Contigo,Armando Manzanero,spotify:track:7vo04uM05wywkRXUZRMEua,0.318,0.418,0,-6.865,0,0.0416,0.475,0,0.143,0.282,83.823,145373,4,37.23673,7,0
Hey Little Girl,Major Lance,spotify:track:4l4Y8jGEhbVEIgshnGpZ0P,0.803,0.534,7,-10.116,0,0.0414,0.35,0,0.0775,0.888,125.839,149733,4,27.10751,8,1
Le truppe di Saladino 1,Angelo Francesco Lavagnino,spotify:track:1Ke9wCAUN5t9jBsx9rZr2q,0.308,0.219,5,-17.84,1,0.0292,0.914,0.801,0.109,0.211,79.477,72813,4,29.42442,5,0
The Jive Samba,Cannonball Adderley,spotify:track:5J4cszsX6SqlszINJNitvm,0.53,0.511,10,-11.252,1,0.0421,0.373,0.00319,0.73,0.668,144.005,661507,4,27.48284,31,1
I Could Write a Book - Remastered 1999,Sonny Rollins,spotify:track:2DipFLAFM3N2rJClqb2fhf,0.548,0.277,2,-18.552,0,0.0406,0.142,0.127,0.097,0.748,96.47,195133,4,72.35496,8,0
Georgia Rose,Tony Bennett,spotify:track:7KP3jPXSIjB2xx6UifWQ2V,0.287,0.267,10,-13.748,0,0.0313,0.932,0.087,0.108,0.141,83.818,176827,1,64.66539,8,1
Com'e Grande Questa Casa Senza Te,Jerry Adriani,spotify:track:6gOje0eIr41sb7gfxSsdJJ,0.586,0.402,5,-6.619,1,0.0342,0.915,0.000166,0.0397,0.513,120.501,193400,4,42.64451,7,0
"Piano Concerto in A Minor, Op. 16: III. Allegro moderato molto e marcato - Remastered",Edvard Grieg,spotify:track:0GBQZZzd5i5bniBM6dGZKn,0.436,0.147,5,-18.736,1,0.0393,0.975,0.883,0.288,0.101,118.796,572400,4,36.03917,28,0
These Eyes,The Guess Who,spotify:track:5lEyMg4GNKnMbaarvT4sRd,0.545,0.397,7,-10.606,1,0.026,0.553,1.03e-05,0.224,0.769,96.133,224547,4,21.31104,11,1
Heart And Soul,The Cleftones,spotify:track:5XoYj1BbiLSzBjhPoMv09C,0.519,0.396,8,-8.751,1,0.0292,0.681,0,0.719,0.942,148.534,113640,4,45.4328,6,1
Tu Scendi Dalle Stelle/ O Bambino,Traditional,spotify:track:5VdkLh2yIdDGH1ZJR27DFE,0.233,0.268,0,-12.24,1,0.0353,0.952,0.000749,0.142,0.207,86.678,178827,1,23.00681,12,0
The Firebird Suite: Final Hymn - Revised 1945 Version,Igor Stravinsky,spotify:track:0IIyxW4bPqRn6oYKb428vx,0.157,0.206,11,-13.445,1,0.0316,0.936,0.553,0.0944,0.102,84.231,202160,4,38.24405,10,0
Joy Of A Toy,Soft Machine,spotify:track:7zAeBSzkXDDShMXQ1Gtxmp,0.448,0.243,2,-17.102,1,0.0439,0.823,0.868,0.1,0.538,137.295,169573,4,75.04968,6,0
30-60-90,Willie Mitchell,spotify:track:4ziizyLIRG1V8caZoz70GL,0.864,0.537,0,-9.337,0,0.0433,0.258,0.893,0.155,0.935,120.173,146653,4,40.41594,6,1
Music To Watch Girls By / Sunrise Sunset,Peter Thomas,spotify:track:7t6u4dUvc8vnfwHZdXgkT7,0.44,0.438,7,-8.655,0,0.0329,0.28,0.91,0.388,0.615,130.331,155747,4,66.28918,7,0
"Villa-Lobos: 12 Études, W235: No. 6 in E Minor, Poco allegro",Heitor Villa-Lobos,spotify:track:5StUIviObHZE02KTg5lcn3,0.538,0.26,4,-21.411,0,0.0377,0.919,0.84,0.109,0.438,150.107,122440,4,50.20807,5,0
Trains And Boats And Planes,Dionne Warwick,spotify:track:53YvEcjYsIfGUWW8ZpKh8Z,0.476,0.177,9,-15.941,1,0.0471,0.943,4.48e-05,0.114,0.271,112.231,168600,4,38.11556,9,1
Please Come Home For Christmas,Charles Brown,spotify:track:2UTO3vuKleiyHjOGX1dppL,0.503,0.238,4,-17.378,1,0.0359,0.801,0.000562,0.0816,0.358,180.917,170945,3,41.8525,9,1
Bienvenido Amor,Palito Ortega,spotify:track:63qizkZQgaY3tiZF0jUS1Z,0.616,0.812,10,-4.934,1,0.0527,0.799,0,0.657,0.96,89.203,134787,4,29.4001,7,0
Rainin' In My Heart,Slim Harpo,spotify:track:0t5IteKDnugg7tZKEh8fYS,0.489,0.656,7,-6.747,1,0.027,0.312,0.000329,0.299,0.735,114.393,152933,3,29.63692,7,1
One Room Country Shack,Buddy Guy,spotify:track:40Gg9yXs1RSE7qcWAferU4,0.616,0.131,5,-20.639,1,0.0432,0.747,0.00721,0.121,0.328,83.231,339600,3,47.38677,18,0
Diamonds And Pearls,The Paradons,spotify:track:3FM1yG6lv8Yy9LGwfWearT,0.505,0.219,5,-12.005,1,0.0253,0.985,0,0.12,0.481,94.551,138840,3,88.29714,4,1
I'll Never Be Free,Kay Starr,spotify:track:0KnD456yC5JuweN932Ems3,0.697,0.182,7,-12.586,1,0.0357,0.78,0,0.126,0.474,82.184,158000,3,29.70762,7,1
Sunny,Bobby Hebb,spotify:track:4vju55Ag7apDL2CfotuE7Q,0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.386,165067,4,29.16606,7,1
Everyday I Have To Cry,The Gentrys,spotify:track:6Y93DEf2OkUgksFCGHr8Zx,0.608,0.38,9,-10.19,1,0.0292,0.57,0,0.216,0.792,114.374,132133,4,43.40902,6,1
Time Has Come Today,The Chambers Brothers,spotify:track:5qA1ZrjjVLh1cL9GZOFdNm,0.528,0.514,2,-11.909,1,0.133,0.0252,0.0894,0.0725,0.44,122.872,290933,4,50.8636,9,1
Coming Home Soldier,Bobby Vinton,spotify:track:0EDDzuxDc8oBkXV4X372Az,0.492,0.32,4,-12.52,1,0.0368,0.711,0,0.0891,0.432,113.17,149397,4,37.23709,7,1
"No, Not Much",The Vogues,spotify:track:3j0iquDiY3xVzFqx3xnE6V,0.392,0.424,7,-9.281,1,0.0256,0.341,1.45e-06,0.183,0.525,97.165,185888,4,28.88999,10,1
Fuzzy Logic,Klaus Schulze,spotify:track:3QZxWx9YMjmJOtjCSFhmpE,0.213,0.294,7,-23.385,0,0.0535,0.865,0.965,0.113,0.0757,73.969,578733,4,28.97043,17,0
Baby Elephant Walk,Lawrence Welk And His Orchestra,spotify:track:2IgZxiPYifs6SAyGEktrkP,0.828,0.548,7,-7.451,0,0.0377,0.621,0.347,0.145,0.941,119.709,135693,4,32.9772,7,1
Son Of A Travelin' Man,Ed Ames,spotify:track:2Bdg1WuHjrtbLkRWvfagYn,0.551,0.671,5,-9.717,1,0.0598,0.327,0,0.501,0.554,135.39,158640,4,36.54944,10,1
The Last Time I Saw Her,Harry Belafonte,spotify:track:5tzqa4r9YBauJnnqNzHJ8e,0.411,0.22,9,-16.171,1,0.0287,0.502,0,0.0633,0.221,92.736,322000,4,52.20265,16,0
Come To The Sunshine,Harpers Bizarre,spotify:track:1boB4tIIwdefeoQVHNG5Jl,0.405,0.544,8,-10.117,1,0.0338,0.635,2.62e-06,0.0832,0.592,153.601,153627,4,32.88055,9,1
Festa de Arromba,Erasmo Carlos,spotify:track:0cKIahHz7lbJ2jz20uS9wf,0.535,0.512,4,-7.343,1,0.032,0.577,0,0.101,0.876,145.926,181867,4,27.89959,9,0
"It's Too Late, Baby Too Late",Arthur Prysock,spotify:track:4fZkzIxZsOT5TZizmwjg3X,0.297,0.189,5,-15.447,1,0.0301,0.922,0.0104,0.252,0.176,83.311,165813,4,33.56249,8,1
I Need You,Chuck Jackson,spotify:track:6Coo1Eje58ffuqt2JBDMPk,0.441,0.59,9,-5.636,1,0.0306,0.209,0,0.12,0.491,79.044,189653,4,90.78844,6,1
Mister X,Georges Arvanitas,spotify:track:3HGtWHYtYJFdUIRfcen7rf,0.413,0.698,5,-7.811,0,0.0405,0.681,0.394,0.0578,0.749,143.575,231200,4,34.81319,12,0
A Little Bit Of Heaven,Ronnie Dove,spotify:track:5BwkPXxLhEvIdeqzZHobwQ,0.41,0.364,5,-10.183,1,0.0287,0.879,0.0167,0.162,0.434,90.372,168067,4,27.44445,10,1
Red Roses For A Blue Lady,Wayne Newton,spotify:track:5aKfKf7YIZOg0S8P1hNJjw,0.397,0.408,6,-7.209,1,0.0295,0.86,0,0.168,0.482,114.075,143067,4,25.43155,8,1
Piensalo Bien,Vicente Fernández,spotify:track:1778fdUOBn9lFRkd4yTAZL,0.499,0.552,0,-4.091,1,0.0245,0.445,0.000661,0.443,0.59,104.874,169800,4,62.30461,9,0
Drunken Maria,The Monks,spotify:track:5dfsP9dqKlYWbA8d7TuD4m,0.781,0.574,2,-9.038,1,0.0801,0.0973,0.284,0.0387,0.937,122.126,106147,4,31.71638,6,0
The Cuckoo,Taj Mahal,spotify:track:0cvRAgs3jP0E595dNiUfsI,0.579,0.535,7,-10.483,1,0.101,0.0466,0.00653,0.141,0.571,77.482,254893,4,98.35036,9,0
Fine Di Una Spia,Ennio Morricone,spotify:track:6l5gQLO52O2qh2oHoRpGNP,0.197,0.366,7,-12.584,1,0.0441,0.835,0.904,0.114,0.0719,89.435,76867,4,29.09666,4,0
Swingin' School,Bobby Rydell,spotify:track:2V0U78Xx4KY843bJbuq586,0.524,0.762,5,-5.473,1,0.0329,0.64,1.31e-06,0.0956,0.969,150.56,134000,3,32.5083,7,1
I Believe I'm Gonna Make It,Joe Tex,spotify:track:4Tn0B9HGfhYT9rq6uKdDjp,0.519,0.545,0,-9.557,1,0.0353,0.246,0,0.258,0.669,97.299,179069,3,21.39164,10,1
Forever,The Marvelettes,spotify:track:3s2inuLbQQZ7z1GJrdlQr6,0.573,0.431,0,-6.962,1,0.0292,0.938,0.00995,0.17,0.722,174.662,141747,3,25.30408,8,1
Where The Boys Are,Connie Francis,spotify:track:70UvKFI48DAQ2suS58bu5l,0.366,0.408,0,-4.85,1,0.0301,0.81,0,0.328,0.378,108.819,157587,3,26.0975,11,1
Open The Door To Your Heart,Darrell Banks,spotify:track:0rbyxKKubocBP2LWlwL3L8,0.775,0.38,1,-9.546,1,0.0405,0.159,0.00175,0.135,0.903,121.243,155527,4,39.48284,9,1
Watermelon Man,Marty Paich,spotify:track:28SdpYI1fPaQ5p0Uh2dFBU,0.631,0.637,5,-11.966,1,0.033,0.388,0.795,0.0506,0.963,125.394,171307,4,35.21217,10,0
J'étais fou,Johnny Hallyday,spotify:track:4QE6DgSmC7lBAjJW7U3QJK,0.592,0.74,2,-7.838,1,0.0366,0.477,0,0.324,0.888,91.212,166467,4,78.42696,6,0
Tunga,Harry Belafonte,spotify:track:3LOh4QwfIaaI8VkU00newm,0.508,0.739,8,-8.358,1,0.0589,0.19,4.35e-06,0.122,0.751,102.07,191880,4,25.10279,8,0
Media vita in morte sumus (In The Midst Of Life We Are Death),John Barry,spotify:track:5VSy0mdlEQUQ7HpXEi85AA,0.207,0.369,5,-12.315,0,0.0352,0.969,0.979,0.077,0.0402,90.183,135200,4,31.28669,6,0
"Madama Butterfly, Act I: Quale smania vi prende! (Sharpless, Pinkerton, Coro, Goro)",Giacomo Puccini,spotify:track:3B2BjOWFzPHQqLyUXLK2Ku,0.288,0.191,10,-15.133,1,0.0404,0.974,0.0167,0.214,0.219,67.066,242827,4,20.57623,12,0
Mickey's Monkey,The Miracles,spotify:track:5YMNnZ1R78FD3gHTrv3LLp,0.681,0.928,10,-5.334,0,0.0639,0.225,0.000231,0.299,0.856,95.283,166187,4,21.8832,6,1
Bacalao Salao,Tito Rodriguez,spotify:track:0n8USXeBk6AGwbMp6Pj209,0.742,0.529,7,-7.622,1,0.128,0.73,1.61e-06,0.111,0.823,102.307,151867,4,17.38733,9,0
I'm A Drifter,Bobby Goldsboro,spotify:track:01cZbN980X7YkWdzSRlBGD,0.426,0.404,0,-17.804,1,0.0339,0.106,0.000143,0.0351,0.654,198.205,208240,4,32.27175,10,1
Balanceiro Da Usina,Marinês E Sua Gente,spotify:track:3hmtuxetFRgCWX3gxMWKd1,0.705,0.701,2,-7.112,1,0.034,0.293,0,0.0961,0.969,124.294,202040,4,58.50409,10,0
Willie Can,Sue Thompson,spotify:track:4dn6801JBk2Z0K8RfIO4j4,0.743,0.585,3,-9.699,1,0.0393,0.775,0,0.036,0.959,139.955,139813,4,50.34961,7,1
I'll Take Good Care Of You,Garnet Mimms,spotify:track:3rtLq4R8PM0HlPXZ8CU8qY,0.443,0.464,7,-11.082,1,0.0315,0.396,0,0.148,0.6,151.315,215133,3,29.90955,12,1
Sur une nappe de restaurant,Jacques Dutronc,spotify:track:6UFyuoPAGJ0rPKBP5jOvBu,0.491,0.799,2,-8.112,1,0.0339,0.0589,0,0.0419,0.947,147.602,135160,4,30.54538,5,0
It's Time,Max Roach,spotify:track:3VJ2dJ7FofbWR4L1BeIoG2,0.295,0.618,5,-10.65,1,0.0572,0.216,0.00361,0.0846,0.496,88.07,405133,4,33.0775,19,0
Los Recuerdos,Joan Manuel Serrat,spotify:track:5mGBXjzdetYys1BsNcAFPd,0.378,0.366,9,-10.586,0,0.105,0.945,7.41e-06,0.173,0.351,75.329,279987,5,74.78091,13,0
Balança Pema,Jorge Ben Jor,spotify:track:1XjFyPzU5z3zbYJQETYGiZ,0.615,0.319,4,-9.178,0,0.0376,0.639,0,0.142,0.828,90.998,86760,4,22.63337,5,0
Listen Here,Eddie Harris,spotify:track:7L4tnCB9rogwiHBUBvc5nb,0.694,0.364,8,-15.941,1,0.0386,0.411,0.0746,0.234,0.903,144.481,463000,4,22.31762,19,1
Incense And Peppermints,Strawberry Alarm Clock,spotify:track:16iApoNZYaN6gbMtRRVV6B,0.484,0.655,4,-11.118,1,0.0316,0.033,0,0.0885,0.634,133.158,167453,4,33.92391,9,1
Weihnachtslieder: Zaunkönigs Winterklage,Traditional,spotify:track:6KMETFU1Nl3ZXLvDqF8nIN,0.344,0.00927,10,-31.977,1,0.0719,0.975,0.00142,0.219,0.0351,126.458,126307,3,46.8995,6,0
Congratulations,Cliff Richard,spotify:track:1ZfbMOw5VSh5Qqr8hgLCkJ,0.478,0.681,4,-5.2,1,0.0291,0.133,0,0.0748,0.962,92.898,151800,4,27.04265,8,1
The Jam - Part 1,Bobby Gregg and His Friends,spotify:track:7Mlg4u24dWWzfgpwdGpt3H,0.405,0.849,3,-6.854,1,0.127,0.235,0.0041,0.239,0.824,178.58,147667,4,44.86028,7,1
I'm Learning About Love,Brenda Lee,spotify:track:5mUzm6MlECSOKosUHf42cj,0.754,0.538,0,-8.568,1,0.0826,0.353,0.00503,0.116,0.82,92.405,161493,4,50.58506,10,1
Thaarattu Paadaathe,P. Susheela,spotify:track:2WsvDMWe3cY5cksR9S8LhS,0.425,0.218,3,-11.895,1,0.0328,0.987,0.00123,0.292,0.561,134.771,190280,3,24.0784,12,0
It's Good News Week,Hedgehoppers Anonymous,spotify:track:4hCS2oXEcCRyY0zUIryCJd,0.51,0.588,4,-10.54,1,0.0392,0.124,0,0.0584,0.965,111.519,126827,4,55.88169,5,1
The Commercial,Francis Lai,spotify:track:7GimiiLwsVkI8aY7SmtuRs,0.0983,0.183,0,-18.93,1,0.0374,0.879,0.92,0.113,0.0469,88.873,222960,4,100.93034,11,0
He's Got the Whole World in His Hands,Traditional,spotify:track:0vPIz4Tkz2cRNVL3S78Rmj,0.198,0.148,2,-14.063,1,0.0381,0.986,0,0.123,0.304,176.212,133027,3,36.17942,7,0
Y...,Eydie Gormé,spotify:track:7pKCzzoGpsdGGrrpr4PHVQ,0.624,0.359,1,-12.259,1,0.0342,0.909,1.46e-06,0.129,0.622,96.741,164907,4,27.16716,10,0
For Your Precious Love,Garnet Mimms & The Enchanters,spotify:track:171cWdP8aG0KMv3OIuNZ49,0.57,0.314,2,-10.041,1,0.0272,0.803,1.27e-06,0.245,0.395,83.731,184640,3,39.68632,9,1
Your Friends,Dee Clark,spotify:track:5UPB1Bodo6FPlWbjkLm5WX,0.729,0.44,10,-14.91,1,0.0418,0.511,0,0.178,0.828,134.053,130636,4,38.51698,7,1
Secret Agent Man,Johnny Rivers,spotify:track:2BlaUfBTbWG50DoZHBD1uV,0.539,0.452,4,-16.838,0,0.0461,0.0238,0.0197,0.944,0.928,163.101,185493,4,26.86035,10,1
I Can't Say No To You,Betty Everett,spotify:track:78TdinDawX2yhF22cOSLkS,0.506,0.504,2,-6.833,1,0.025,0.301,0.00839,0.102,0.612,75.153,162627,4,41.28173,8,1
Kentucky Woman,Neil Diamond,spotify:track:6qgTa1576okxuCV35oRoGe,0.635,0.678,11,-6.262,1,0.0384,0.211,0.000406,0.112,0.707,81.411,145467,4,72.04181,7,1
She Understands Me,Johnny Tillotson,spotify:track:5FElJsiNBgc1zzlHeLbCnB,0.671,0.565,4,-9.39,1,0.0346,0.742,0,0.239,0.73,105.877,119907,4,60.24986,6,1
Pocketful Of Miracles,Frank Sinatra,spotify:track:12AcHr2Z7yFHC4vzZnJwut,0.615,0.373,0,-10.775,1,0.034,0.501,0,0.369,0.697,117.278,159773,4,23.16926,10,1
Cançó de la Mort a L'alba,Raimon,spotify:track:6R8bfA1VYaYnjY6zWO1Dpl,0.681,0.0777,2,-12.145,1,0.217,0.914,1.29e-05,0.101,0.235,103.786,153330,4,40.00394,7,0
Cançó de Les Mans,Raimon,spotify:track:2YVn1Q2DwUq4FB5CHKbuXy,0.333,0.0613,2,-15.182,1,0.0362,0.862,0,0.154,0.166,104.317,162822,3,17.67162,8,0
"Sally, Go 'round The Roses",The Jaynetts,spotify:track:31s2mbxcx4LX1EtZg1fUvA,0.694,0.453,2,-12.583,1,0.0327,0.234,0.546,0.0703,0.457,146.6,195400,4,72.07665,9,1
"Symphony No. 2 in C Minor ""Resurrection"": I. Allegro maestoso - Remastered",Gustav Mahler,spotify:track:6RAqKZab0eGXxheJPZKDPn,0.203,0.0942,0,-19.077,1,0.0378,0.874,0.923,0.166,0.0636,103.765,1418213,4,27.24714,53,0
(He's) The Great Impostor,The Fleetwoods,spotify:track:2NBfPm9rWk2nYVDengT80Z,0.499,0.249,5,-11.793,1,0.0422,0.733,0,0.105,0.539,117.163,132101,4,39.91672,7,1
Black Mass: An Electric Storm In Hell,White Noise,spotify:track:3ibrszowYrdHbT66UV5UXG,0.347,0.657,7,-13.533,1,0.118,0.567,0.798,0.11,0.182,127.262,441800,4,18.98828,22,0
I Can't Make It Alone,Lou Rawls,spotify:track:1qI1WNtPwjwkT0bM3bHTJR,0.554,0.577,2,-9.571,1,0.0261,0.613,0.00129,0.663,0.687,93.614,181773,4,47.1416,6,1
He Says The Same Things To Me,Skeeter Davis,spotify:track:1qOqhSno0LFwPgXlcK3umM,0.21,0.294,4,-10.429,1,0.0289,0.95,5.82e-06,0.419,0.21,176.711,165773,3,17.76039,10,1
La Tirana,La Lupe,spotify:track:6D7B5KdKgs1wOsHs0UkveS,0.55,0.442,11,-6.622,0,0.0267,0.812,0.000143,0.321,0.608,92.555,184920,4,59.50855,8,0
Loop De Loop,Johnny Thunder,spotify:track:12KirOpUDcCAjySIfqxSng,0.656,0.704,7,-9.644,1,0.0585,0.706,3.4e-06,0.408,0.965,125.031,141960,4,27.71173,9,1
Always,Sammy Turner,spotify:track:6fhnYA9alISQonU1YlyP01,0.665,0.315,1,-13.873,1,0.0355,0.883,0.81,0.141,0.779,108.775,128320,4,34.09144,9,1
Let It Be Me,The Everly Brothers,spotify:track:0Tjdbd83LEAWrA0atsXMDJ,0.471,0.19,7,-16.046,1,0.028,0.77,0.00385,0.129,0.305,72.764,146733,4,43.59701,6,1
Si Pudieras Amarme,Vicente Fernández,spotify:track:62UbFdouIcb5DkJPIf3xcR,0.539,0.38,0,-7.449,1,0.0251,0.516,6.99e-05,0.447,0.55,100.624,177787,4,37.23042,8,0
Giddyup Go,Red Sovine,spotify:track:6fZUCxyaLxjO6B2QJyTHQA,0.567,0.641,1,-9.236,1,0.212,0.59,0,0.32,0.546,86.962,237400,4,43.19277,11,1
We Three Kings Of Orient Are - Instrumental,John Fahey,spotify:track:5dq0UU9pRTdYfflwfdD4hO,0.561,0.213,0,-14.131,1,0.0595,0.826,0.727,0.142,0.434,115.455,109707,3,28.08336,5,0
Catch Us If You Can,The Dave Clark Five,spotify:track:453DFhFXIS9HEGGl0OGlMZ,0.473,0.602,7,-9.561,1,0.0669,0.149,5.4e-05,0.213,0.897,146.514,114733,4,42.72671,6,1
When You're Young And In Love,The Marvelettes,spotify:track:3URfKi5DOvUaJMuTuT8osm,0.501,0.579,8,-10.217,1,0.0328,0.00242,2.23e-05,0.11,0.579,117.505,159533,4,16.59842,7,1
A Love Of My Own,Carla Thomas,spotify:track:5RmFLhiJu0U2m28BeFC8Jy,0.244,0.346,0,-8.741,1,0.0302,0.813,0.00171,0.313,0.435,185.453,152240,3,41.70495,6,1
Y Deryn Pur,Traditional,spotify:track:1zK6Q8j4pMagtBatNkqL0d,0.349,0.0297,5,-23.825,1,0.0585,0.985,0,0.0885,0.0677,108.148,170533,5,27.71591,8,0
"Cumba, Cumba",La Lupe,spotify:track:3c6a9sdWcrO2BfxUFpU3NI,0.624,0.746,10,-6.472,0,0.0721,0.756,1.43e-05,0.0677,0.725,123.656,156386,4,72.40863,7,0
"Paint It, Black",The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267,4,27.2083,13,1
Turn The World Around,Eddy Arnold,spotify:track:5idn7EhxgDzCJMjq5chRvF,0.362,0.34,7,-11.002,1,0.0281,0.786,0,0.161,0.348,104.314,149213,3,41.8195,8,1
Too Young To Go Steady,Connie Stevens,spotify:track:2RUfmM445DIR4xDwA2vSsh,0.266,0.293,9,-10.182,1,0.0315,0.964,0.00012,0.158,0.388,106.624,132027,3,37.71035,6,1
This Can't Be True,Eddie Holman,spotify:track:4KQL1NUeDs5P2TrlyPDmqh,0.318,0.369,1,-7.995,0,0.0301,0.483,5.84e-06,0.17,0.328,182.036,183333,3,32.94355,12,1
Time Machine,Grand Funk Railroad,spotify:track:0nDoWlJuMZQ3XfA70L2Loy,0.637,0.643,11,-6.73,0,0.0298,0.0395,0.00273,0.0777,0.838,109.981,225373,4,32.63451,10,1
"In Like Flint: Mince & Cook Until Tender - From ""In Like Flint""",Jerry Goldsmith,spotify:track:1DYVZLhqIfPFqqaqlD8gBG,0.542,0.4,10,-13.477,1,0.0283,0.843,0.229,0.112,0.486,66.47,157427,4,114.82413,4,0
"Violin Sonata in A Major No. 9, Op. 47 ""Kreutzer"": I. Adagio sostenuto - Presto",Ludwig van Beethoven,spotify:track:70GaHzeJkBP0nikLk6Tnd5,0.41,0.199,9,-14.454,0,0.0589,0.973,0.438,0.0396,0.136,79.513,606227,4,34.64485,31,0
Soy Sonerita,La Lupe,spotify:track:4nH73OuPdhhh57Kt6oxD7Y,0.51,0.776,3,-5.519,0,0.0437,0.592,0.000169,0.287,0.973,131.517,143747,4,21.51013,7,0
A Dollar Down,The Limeliters,spotify:track:4MYwuoHZRF7zcWH9zXUhDQ,0.492,0.483,0,-13.851,1,0.197,0.595,5.6e-06,0.0454,0.901,211.206,158093,4,44.81258,7,1
Baby Has Gone Bye Bye,George Maharis,spotify:track:4kW4TwGRdhAN3U8mp7BBmG,0.48,0.223,10,-17.069,1,0.0314,0.869,1.8e-05,0.132,0.415,109.125,174493,4,26.68926,8,1
Space Jazz Reverie,Sun Ra,spotify:track:40REayT4WLRpHjYmUahldX,0.487,0.522,7,-10.055,1,0.0357,0.839,6.95e-05,0.0924,0.607,89.88,290333,3,33.99944,16,0
Je t'attends,Charles Aznavour,spotify:track:1dV3tkfbey4P2yPSKwAhM3,0.627,0.632,1,-8.955,1,0.0449,0.113,0,0.112,0.653,90.858,187667,4,28.69231,10,0
Natur (Auf dem Lande),Amon Düül,spotify:track:5cBuLjJDhjPF7kckYv9C2Y,0.316,0.657,3,-19.9,1,0.0414,0.798,0.534,0.166,0.367,153.039,167373,3,19.26287,6,0
The Borning Day,Harry Belafonte,spotify:track:0YSMnsXvjMEnd63fm2ssSQ,0.422,0.198,2,-14.757,1,0.0291,0.858,0,0.101,0.312,99.523,209493,4,20.96104,15,0
If I Didn't Care,The Platters,spotify:track:0hUrQ65aXYHm2zEAlBVI6F,0.463,0.277,5,-11.598,1,0.0265,0.92,7.95e-06,0.175,0.268,74.048,191093,4,47.95328,11,1
La Abuelita de Kundera,Joan Manuel Serrat,spotify:track:7FYZiF2Gddc8JlLhYc4AV2,0.393,0.251,2,-11.723,1,0.033,0.857,0,0.214,0.196,102.284,299000,4,22.04429,13,0
Le bal des laze,Michel Polnareff,spotify:track:4F7sAuWOLpyL1EzuwFDeL8,0.223,0.33,0,-8.562,1,0.0334,0.924,0.0489,0.103,0.0825,92.664,296613,5,24.55812,14,0
Tot Sol,Raimon,spotify:track:5gmKvNYTOWjQc2IcoSe9He,0.49,0.279,4,-13.219,1,0.0381,0.926,9.67e-05,0.0973,0.183,112.083,93096,4,21.76887,5,0
In The Ghetto,Elvis Presley,spotify:track:7KWoeBqSdZHEloYKVxssfG,0.404,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,167413,4,28.31301,8,1
Sun Arise,Rolf Harris,spotify:track:4Gw5NvssLajGRopHbHQMcl,0.537,0.378,5,-12.787,1,0.0569,0.874,0,0.108,0.703,110.508,146293,4,36.78069,9,1
