track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
When All Is Said And Done,ABBA,spotify:track:1IHEefbRdL7VkscggnoPaM,0.719,0.689,2,-7.509,1,0.0348,0.418,9.77e-05,0.31,0.729,126.033,199867,4,45.32449,9,1
Never Let Me Down,David Bowie,spotify:track:4Isxh2Pb2UM6nodfWtCprx,0.692,0.894,9,-6.598,0,0.0313,0.262,0.00229,0.154,0.854,110.249,245360,4,45.22958,13,1
Jump To It,Aretha Franklin,spotify:track:3w4yEUymDEZWi85YQoNfx5,0.839,0.642,11,-7.632,1,0.144,0.206,9.54e-05,0.251,0.906,119.759,399373,4,40.58796,17,1
Thinking Of You (Broken Pieces),The Prisoners,spotify:track:2OyiViDE52PoTQPXgmVgKM,0.334,0.874,11,-5.589,1,0.053,0.397,0.0292,0.319,0.448,121.027,158973,4,24.24253,8,0
Monkeyland,The Chameleons,spotify:track:74v1pkfsUkCpawESagwpdb,0.472,0.46,3,-9.715,0,0.0314,0.0461,0.00178,0.0729,0.375,114.458,317240,4,50.26104,15,0
Mi Fantasia,Los Bukis,spotify:track:1C5b8u6soZnLGkBqYrEtUE,0.759,0.487,0,-14.291,1,0.0357,0.468,1.09e-05,0.0739,0.962,126.405,203400,4,37.00864,10,0
Ghost On the Highway,The Gun Club,spotify:track:3fL8OrXSBST7h5Ol0KQl7Y,0.45,0.885,4,-8.772,1,0.0678,0.145,0,0.0356,0.677,135.514,165533,4,20.50741,12,0
Midnight a Go-Go,Beat Happening,spotify:track:0lfGNCvv0uuLvJmfWUCcJD,0.508,0.995,11,-6.153,0,0.0523,0.404,0.866,0.286,0.507,144.763,138467,4,37.66911,6,0
Scoopy Rap,Scoopy,spotify:track:5CdFQHZ8Xkv4whBAhjCBwx,0.851,0.823,1,-7.194,1,0.234,0.248,0,0.112,0.852,99.314,293107,4,71.6598,9,0
You Got To Go Down,Rev. Gary Davis,spotify:track:2Z6quFALAVJGut1QbWu2A8,0.584,0.187,7,-16.232,1,0.0711,0.889,0.336,0.247,0.764,79.994,160773,4,55.82284,6,0
Lyte as a Rock,MC Lyte,spotify:track:44oOAYlBnMLNZlFa3ZWXVb,0.886,0.546,5,-13.659,0,0.333,0.463,0,0.238,0.528,113.986,260693,4,23.53437,11,0
Up Where We Belong,Joe Cocker And Jennifer Warnes,spotify:track:0Co8hKbjUy273NrGliGdWZ,0.573,0.429,2,-8.68,1,0.0294,0.597,8.18e-05,0.0839,0.361,139.097,233240,4,31.61736,9,1
I Wanna Be Your Lover,Prince,spotify:track:4yrM5BVyJzy5Ed4GPO6e8j,0.812,0.507,1,-8.825,0,0.0452,0.0399,0.0831,0.0671,0.729,114.832,347667,4,117.69045,9,1
Midnite Maniac,Krokus,spotify:track:7BsLpcQJSprcNf61lyBZrT,0.562,0.723,9,-11.947,1,0.0324,0.0556,0,0.533,0.88,143.593,241827,4,47.13678,12,1
Cuando Acaba el Placer (Depois do Prazer),Só Pra Contrariar,spotify:track:3u9W1EEjkOeWyyNydtGHbk,0.51,0.501,9,-11.992,1,0.0568,0.576,0,0.0984,0.766,108.398,259027,4,22.73546,12,0
Baby Work It Out - Damien N-Drix Remix,Tony Romera,spotify:track:4kOY8rvzaoP6yNVprBOrvG,0.861,0.466,9,-6.554,1,0.117,0.0133,0.774,0.0666,0.592,127.006,332648,4,60.18129,12,0
Adrenalina - Remasterizado,Los Rebeldes,spotify:track:5BEKyEOtrZ3P99bE4iEaJz,0.32,0.963,2,-2.867,1,0.0559,0.0327,0,0.111,0.892,194.97,213813,4,15.37518,9,0
Dancin' Party People,Little Starsky,spotify:track:6TtJDjWpYbEHKfX2Xdyj9c,0.866,0.69,2,-14.454,1,0.178,0.0149,0,0.0582,0.892,101.941,479053,4,40.50214,19,0
Savannah Nights,Tom Johnston,spotify:track:7Guvd0oJuLKQQp4lXx5Ike,0.808,0.701,1,-10.915,0,0.0345,0.157,0.0653,0.0312,0.976,118.47,244160,4,33.61247,15,1
Cartas Sin Marcar,Andrés Calamaro,spotify:track:0fiqB67lIOTCjWwr2feMvN,0.655,0.606,0,-13.157,1,0.0295,0.00221,0,0.156,0.728,131.63,264733,4,26.78597,12,0
Slip Away,Pablo Cruise,spotify:track:5C0c6WahQfmHjfD8UaIjHT,0.715,0.406,9,-13.315,1,0.0845,0.0724,0,0.0521,0.692,96.155,227933,4,51.95486,8,1
Man In The Mirror,Michael Jackson,spotify:track:1kiNatIrwDusOZfR29W0LJ,0.808,0.812,8,-5.012,1,0.0381,0.52,7.91e-05,0.134,0.269,100.331,318680,4,19.40341,14,1
No puedo dejar el Rock,Los Suaves,spotify:track:3D1ovRCwc11vHkCvASAKTA,0.312,0.849,9,-7.879,1,0.0769,0.0542,6.52e-05,0.511,0.733,179.907,250800,4,43.19673,13,0
A Lesson In Leavin',Dottie West,spotify:track:0ImxI6CSbQsrYdhv9C8eUO,0.767,0.476,11,-8.881,1,0.322,0.27,0,0.0619,0.964,75.069,180773,4,63.5712,7,1
Something I Learned Today,Hüsker Dü,spotify:track:523qoxtSZJE2io945dAkVk,0.406,0.963,4,-10.842,1,0.0408,0.0033,0.000515,0.11,0.342,104.729,122560,4,9.55259,3,0
Billie Jean,Michael Jackson,spotify:track:5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827,4,29.591,14,1
Microphone Fiend - Extended Remix,Eric B. & Rakim,spotify:track:6zceR6vUKRuEwVYEODIhz2,0.92,0.646,1,-8.735,1,0.285,0.043,1.22e-05,0.307,0.831,93.794,319000,4,21.51303,14,0
Personally,Karla Bonoff,spotify:track:3sgT82L2JLu7LUlwr9MfrK,0.746,0.461,11,-10.229,1,0.0334,0.694,2.74e-05,0.156,0.694,104.1,216200,4,42.44365,10,1
Private Dancer,Tina Turner,spotify:track:5JjdJK0uGRUk4skRTuQdUZ,0.587,0.572,2,-9.656,1,0.0413,0.363,0.0871,0.0915,0.471,115.466,434373,4,19.19651,20,1
If You Don't Know Me By Now,Simply Red,spotify:track:7DFawVSjI88xR9mjnWwURg,0.638,0.352,10,-9.266,1,0.0268,0.492,0,0.105,0.204,94.173,204000,3,29.70089,10,1
Rollin' With Kid 'N Play,Kid 'N Play,spotify:track:0sLrHBMJNOxEcMhcseE3I4,0.761,0.727,1,-12.655,1,0.133,0.0362,0.00498,0.0461,0.739,103.013,243800,4,79.84796,11,0
Heartache Away,Don Johnson,spotify:track:5FMGNsThycGCsbAVwbWpah,0.682,0.47,9,-13.854,1,0.0327,0.00958,0.037,0.124,0.435,107.47,290400,4,54.69802,16,1
Hold On Tight,Electric Light Orchestra,spotify:track:6yBbmHFTxihIDFAerzDMGi,0.439,0.794,7,-11.792,1,0.0633,0.159,1.69e-06,0.434,0.748,145.056,186600,4,33.08937,8,1
Should I See,Frozen Ghost,spotify:track:5I4wTwJdBJgTE2NA0ErL5y,0.592,0.956,9,-3.464,1,0.0326,0.0617,0.000244,0.711,0.87,115.941,230985,4,51.31698,9,1
Object Of My Desire,Starpoint,spotify:track:63Ql2zSLiBryLRPihaUToK,0.78,0.695,5,-10.906,0,0.0539,0.0412,0.0036,0.0345,0.887,116.122,306453,4,72.21505,13,1
September Song,Les Brown & His Band Of Renown,spotify:track:1hYMsHv0aPeMlyA2rHb6MH,0.4,0.0946,2,-16.132,1,0.0367,0.955,0.00879,0.118,0.221,94.158,130581,4,40.49885,4,0
Jekyll Island,Bill Monroe,spotify:track:2qfFpw413YBPKiAS8Rr3Oz,0.414,0.51,2,-16.265,1,0.0413,0.545,0.532,0.0625,0.93,132.43,153227,4,29.93938,10,0
More Stars,More Stars On 45,spotify:track:1gQPqkrPZ1RypZvSYEAygs,0.647,0.818,1,-6.174,0,0.051,0.155,8.18e-06,0.166,0.908,122.552,233213,4,20.12723,13,1
One Foot Back In Your Door,Roman Holliday,spotify:track:6EF4Rt0ozj2CGCM3EhL1jf,0.757,0.889,1,-9.672,1,0.0806,0.0523,0.00071,0.0604,0.79,122.833,249731,4,25.03053,13,1
New Thing,Enuff Z'Nuff,spotify:track:00iVYbSh1B77akx1ITNWUL,0.373,0.884,4,-7.707,1,0.0421,0.00409,0,0.329,0.28,130.099,257920,4,45.37608,11,1
Neele Neele Ambar Par - Male Version,Kalyanji-Anandji,spotify:track:02zPo0Dt0R4TTFY5zLJZnK,0.562,0.696,0,-7.612,1,0.0397,0.628,0,0.172,0.722,93.801,320000,4,29.11139,13,0
I'll Be You,The Replacements,spotify:track:4J5VFtuLhbgKhz6UKkABXR,0.591,0.86,7,-5.986,1,0.0319,0.0058,1.31e-05,0.411,0.6,129.412,209387,4,63.78545,9,1
Wall Around Your Heart,The Bluegrass Album Band,spotify:track:7I8nYaLIMmYaQUDYDZwhqA,0.458,0.281,0,-15.324,1,0.0351,0.687,0.00204,0.0984,0.827,181.261,166093,4,55.0933,7,0
A Day,Clan of Xymox,spotify:track:2OG3u2CJvDjgwKgdnHy0Ix,0.486,0.888,10,-10.445,0,0.0489,0.000644,0.349,0.114,0.22,147.796,400333,4,39.21652,19,0
Contrasts,Daryl Runswick,spotify:track:1b5Re1WkN42ndTlDEsLesn,0.459,0.124,0,-16.616,1,0.0475,0.986,0.927,0.294,0.372,84.319,166364,4,40.0915,11,0
Reggae Music,Benjamin Ball,spotify:track:5NPI576iw5yD6HEPJ6SFXk,0.877,0.771,7,-7.071,1,0.0588,0.0194,0.00103,0.0431,0.791,107.199,278571,4,29.4514,15,0
Christ Will Come,Ebo Taylor,spotify:track:1ZxqQV68gzclbVdETVMX96,0.733,0.722,7,-7.55,1,0.166,0.415,0.0191,0.142,0.791,82.684,418213,4,64.26131,16,0
Save The Last Dance For Me,Dolly Parton,spotify:track:7se8roGyU7pinYwrhOVklr,0.662,0.609,11,-10.865,1,0.0399,0.181,3.09e-05,0.0728,0.326,139.319,232721,4,45.33236,11,1
If Only You Knew,Patti LaBelle,spotify:track:2fH13RdhsEIc11X0o9enUX,0.544,0.371,4,-10.991,1,0.0388,0.861,0.000463,0.069,0.145,132.972,286653,4,29.92622,13,1
Peau Douce,Bill Evans Trio,spotify:track:56pGdQbqAtea4QglO5EYZq,0.339,0.204,2,-20.155,1,0.0402,0.976,0.931,0.171,0.0949,160.799,255840,3,22.15394,12,0
Kick The Wall,Jimmy Davis & Junction,spotify:track:46hkd8Eq6FcsTUKkjclqpB,0.564,0.883,11,-3.614,0,0.03,0.00586,0,0.0351,0.322,129.032,218201,4,67.77937,8,1
Knick Knack Patty Wack,EPMD,spotify:track:0sS7yBomZpDiFR6A86kdzm,0.739,0.565,6,-11.147,0,0.366,0.448,0,0.374,0.861,92.44,296000,4,74.71313,9,0
Morning Train (Nine To Five),Sheena Easton,spotify:track:1qvDt6W8oaTO9Q4pFNMFEm,0.76,0.556,5,-8.872,0,0.0817,0.63,0,0.148,0.817,121.818,200827,4,49.54491,11,1
Against the Modern World - Against the Modern World Version,Sol Invictus,spotify:track:1fBBRavFCqwSE5BmFom1fv,0.292,0.274,2,-13.159,1,0.0307,0.881,0.0107,0.175,0.461,169.823,116600,4,22.51268,8,0
"Inner Self - Drum Tracks, Scratch Guitar, No Bass, No Vox",Sepultura,spotify:track:4ZcmlChvCxvl7mGs6eaALr,0.26,0.982,4,-5.661,1,0.0474,1.26e-05,0.935,0.133,0.378,161.635,310640,4,26.16552,16,0
Fishing Blues,Henry Thomas,spotify:track:35RnujZRLZJvnGKpfWqoeH,0.589,0.21,8,-14.145,0,0.0544,0.974,0.000822,0.196,0.63,98.063,162040,4,44.46079,9,0
Yo Que No Vivo Sin Ti,Luis Miguel,spotify:track:5SnH7xubfdfvHomShSjiIe,0.458,0.57,2,-9.902,1,0.0279,0.366,1.41e-06,0.196,0.496,149.418,211307,4,35.57727,11,0
Let's Get Together,Duke Ellington,spotify:track:7ByMHduaR7Gmi4EhXJ9QYG,0.45,0.433,5,-12.704,1,0.0926,0.476,0.000267,0.133,0.799,175.988,157733,4,27.86378,11,0
There Goes My Baby,Donna Summer,spotify:track:6FY0PMsCTpCzm4G1Z3VSn2,0.79,0.622,10,-10.568,1,0.0408,0.118,0.00335,0.0549,0.843,121.221,247360,4,24.4976,13,1
The Choke,Skinny Puppy,spotify:track:2I7zPSHLAShENmtCAZmz26,0.558,0.781,10,-14.531,1,0.0516,0.00654,0.0209,0.341,0.231,115.381,389160,4,25.15549,17,0
kiew mission,Tangerine Dream,spotify:track:4Z9o9wgwvZVdCKURyrBCAj,0.204,0.301,9,-18.196,0,0.0445,0.707,0.115,0.076,0.0672,83.708,559133,4,72.64934,19,0
Before I Met You,Reba McEntire,spotify:track:1Vm55j5vZgto362VbLdhqq,0.546,0.393,1,-15.091,1,0.247,0.464,0,0.102,0.646,188.906,148800,4,41.23541,9,0
Cajun Moon - Live,Ricky Skaggs,spotify:track:19rTsigcrEP09kF90vyxb0,0.62,0.536,7,-13.229,1,0.0296,0.0545,0.000358,0.603,0.962,115.249,221867,4,23.01196,13,0
Winds Of Change,Jefferson Starship,spotify:track:5LHCFZ5WpuN4Isb8hwGzbU,0.481,0.891,4,-4.093,0,0.0993,0.279,1.14e-05,0.171,0.56,128.097,232480,4,35.64879,11,1
No Way No Way,Royal House,spotify:track:5fkddUpqI6dmWEqxaAFZQu,0.504,0.966,5,-2.236,1,0.175,0.286,0.000365,0.313,0.681,136.147,304400,3,41.65865,13,0
The Sweetest Taboo,Sade,spotify:track:4KJzJxpqE5aR4zj8LiH652,0.752,0.824,10,-9.455,0,0.0447,0.128,0.0103,0.306,0.961,91.563,277153,4,20.35684,11,1
Carry Home,The Gun Club,spotify:track:1K5FogwdWImtuqz7lA9Lu3,0.262,0.975,2,-3.996,1,0.252,0.00925,8.23e-06,0.345,0.426,169.732,191867,4,36.51931,8,0
Whatever Happended To The Blues,Department S,spotify:track:4zg0TT5hOLHwStZN32N2DQ,0.52,0.656,9,-14.753,1,0.0468,0.00176,0.00248,0.331,0.801,128.222,205093,4,15.4203,10,0
Take It While It's Hot,Sweet Sensation,spotify:track:4DAr4BlLbgpfUJ7iAwOKK0,0.662,0.871,11,-12.68,0,0.0429,0.000205,0.882,0.094,0.71,117.492,299907,4,38.56383,11,1
Feel The Heat,Jean Beauvoir,spotify:track:5ZF6C6EdmJnOmisRh0nlbU,0.683,0.711,4,-12.836,0,0.0496,0.0727,0.00284,0.344,0.851,103.324,243467,4,64.25412,10,1
Every Beat Of My Heart,Rod Stewart,spotify:track:7AFYQ5pNtS4I98PvFXkvid,0.494,0.381,9,-14.359,1,0.028,0.149,0.000205,0.0687,0.339,77.739,318533,4,48.1079,11,1
Early Morning Rain,Tony Rice,spotify:track:7ipoVmhR3oAutZkBjdTh7W,0.433,0.191,2,-19.534,1,0.0305,0.515,0.00127,0.109,0.449,109.232,190267,4,36.01621,9,0
Tugboat,Galaxie 500,spotify:track:2wSmwBjoS5skbNYAMBi5qG,0.285,0.89,0,-8.143,1,0.0405,0.153,0.492,0.113,0.323,115.988,236933,4,26.34058,12,0
Tere Khushboo Mein Base Khat,Jagjit Singh,spotify:track:6HcsQmKH0RQBCrSQNst03S,0.314,0.202,8,-14.982,0,0.032,0.881,5.84e-05,0.27,0.412,88.559,84323,3,20.74686,5,0
Secret,Orchestral Manoeuvres In The Dark,spotify:track:0WnVjkW8k8Zo37JAI7K8zF,0.717,0.651,9,-8.597,1,0.0284,0.276,0.00272,0.0488,0.904,114.471,236333,4,25.25052,10,1
Nightmare,Artie Shaw,spotify:track:3XNVIq8NFQIYCagYl764Ae,0.46,0.168,9,-13.831,0,0.0322,0.641,0.885,0.114,0.135,133.765,169960,4,33.97569,8,0
Time After Time,Cyndi Lauper,spotify:track:1Jj6MF0xDOMA3Ut2Z368Bx,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19e-06,0.0908,0.324,130.439,243067,4,29.56153,12,1
God Will Deliver,The Williams Brothers,spotify:track:4AkYOoihEvPCKVtZcDbM7w,0.611,0.616,2,-6.595,1,0.0357,0.397,0,0.14,0.466,107.716,383107,4,34.35579,20,0
She's Got A Way,Billy Joel,spotify:track:3Ie2eLOIj2IhKnzPwXrLbJ,0.495,0.142,11,-16.186,0,0.0436,0.97,1.93e-06,0.113,0.196,75.859,169227,4,89.25148,6,1
The Axeman,Omen,spotify:track:4KZJhWlyqGElJUcsuT0GCc,0.411,0.799,9,-8.679,1,0.0356,0.000116,7.39e-06,0.358,0.701,79.795,268080,4,23.96881,8,0
Always,Atlantic Starr,spotify:track:2TQaMcc3BEAF5Srn7FCipl,0.606,0.534,7,-6.758,1,0.0256,0.399,0.000973,0.356,0.328,130.945,288493,4,29.32192,12,1
Yeh Kahan Aa Gaye Hum,Lata Mangeshkar,spotify:track:1QIj8I43FGPhol27UIk7ix,0.371,0.297,7,-14.291,1,0.0349,0.825,8.86e-05,0.197,0.319,100.426,474907,4,52.21194,19,0
Pop Muzik,M,spotify:track:0FBeVAGy58YREuZK2rpRVm,0.94,0.727,1,-9.982,1,0.0358,0.124,0.00021,0.0808,0.969,110.796,296467,4,26.20864,16,1
Be Near Me,ABC,spotify:track:1l3fRzoUngJr6hSMIT1Hfq,0.719,0.589,5,-11.87,1,0.0302,0.128,0.1,0.13,0.819,124.685,219827,4,29.12922,10,1
Ich bin zum Wetten geboren,Westernhagen,spotify:track:1LQwrrgQOpgWkXj8t1KYrl,0.63,0.686,7,-14.104,1,0.0433,0.159,0.00119,0.036,0.892,146.915,165760,4,41.16818,10,0
Off My Mind,Eric Johnson,spotify:track:7MYSF0UoRvGwForwguItVt,0.587,0.674,6,-10.207,1,0.0275,0.0113,0.000276,0.0359,0.725,147.097,241267,4,42.19511,13,0
Right Before Your Eyes,America,spotify:track:1nZb59z7a16fY7HmHbLIZI,0.569,0.226,7,-17.414,1,0.0371,0.859,3.55e-06,0.0867,0.345,66.864,233400,4,30.04483,13,1
I Am the Fisherman,The Prisoners,spotify:track:76qOyc5tPhKjlSkdUqZYfS,0.247,0.908,2,-4.682,1,0.0702,0.0595,1.47e-05,0.193,0.674,80.038,170107,4,46.87676,7,0
Find Another Fool,Quarterflash,spotify:track:1kWIbNb9gqmYBb9anvWkOA,0.522,0.52,7,-13.339,1,0.0545,0.00964,3.46e-06,0.0432,0.702,77.757,274933,4,24.86253,9,1
Wishing Well,Bob Mould,spotify:track:1luZMYo5dt0HaKiaPjkkYZ,0.329,0.73,8,-10.168,0,0.0346,0.0278,6.5e-06,0.0475,0.679,184.142,313133,4,59.59098,13,0
Majestade O Sabiá,Jair Rodrigues,spotify:track:7vXGfJ5JwBD024709sydUm,0.643,0.441,7,-9.687,1,0.0307,0.682,1.76e-06,0.596,0.698,107.981,245760,4,38.5341,11,0
Vanity Kills,ABC,spotify:track:3rVMvWZ80QQUdZjbvJhNqy,0.843,0.876,0,-9.951,1,0.0525,0.119,0.00129,0.0667,0.92,125.12,209333,4,15.60415,10,1
Prism,Pierre Favre,spotify:track:2AvJM79APifZ5C3WDuImfL,0.448,0.341,6,-22.57,1,0.0474,0.00142,0.878,0.191,0.429,105.573,493587,4,39.56405,19,0
Rock Me Tonight,Freddie Jackson,spotify:track:5khdtdMlbBjPIKDZ44yK5k,0.714,0.613,1,-6.627,1,0.0381,0.415,0,0.0598,0.524,143.933,244227,4,27.9758,11,1
I'm Goin' Down,Bruce Springsteen,spotify:track:0VkDedVtP7TQDlaCMq9QVx,0.579,0.948,5,-5.908,1,0.0535,0.117,1.19e-06,0.121,0.811,132.812,209040,4,51.3585,9,1
Ecaroh,Wes Montgomery Trio,spotify:track:0Lf9riF2A1IimuxvLjPVBu,0.425,0.191,0,-19.553,1,0.0464,0.688,0.0143,0.102,0.483,97.957,176707,3,57.38774,7,0
Suzi,Randy VanWarmer,spotify:track:0UeheV0rsZNa2bfOaSWLcL,0.721,0.592,5,-12.377,1,0.0308,0.18,0.0977,0.178,0.931,132.435,189587,4,29.44288,11,1
Southern Pacific,Neil Young/Crazy Horse,spotify:track:1FChI9C13riCvP4epFOOmI,0.402,0.728,4,-9.247,0,0.0354,0.139,0.322,0.576,0.684,118.73,248093,4,36.26904,13,1
Too Much Ain't Enough Love,Jimmy Barnes,spotify:track:41c0FBsKGWXqAnQC3ifyzw,0.623,0.721,0,-10.52,0,0.0276,0.302,0.000122,0.0838,0.782,101.431,284280,4,32.73797,11,1
For Fun,Nitzer Ebb,spotify:track:13nNXpL5Dj7GWpjIoDyS4Q,0.818,0.414,1,-15.286,1,0.0513,0.000553,4.87e-05,0.0905,0.478,115.121,183800,4,34.16953,8,0
The Right Stuff,Vanessa Williams,spotify:track:04c7gHwmtsa37ejt5o3Kdp,0.81,0.761,11,-7.582,0,0.0529,0.0707,0.0125,0.0426,0.587,112.593,267760,4,59.18242,11,1
You're Not My Kind Of Girl,New Edition,spotify:track:202QpSJo7inyEKWeARd5Ax,0.669,0.775,11,-10.599,0,0.0335,0.396,9.87e-05,0.442,0.96,95.537,241693,4,21.13518,10,1
Desafinado,Antônio Carlos Jobim,spotify:track:7oxwhQxkGegjlMf3k9sWgm,0.478,0.176,10,-17.178,1,0.0469,0.932,0.00141,0.107,0.534,144.143,254000,4,23.56903,16,0
Do Din Ka Jag Mein Mela,Anup Jalota,spotify:track:4s85WWBUsUky5gCrWvldtB,0.453,0.749,7,-7.395,1,0.0539,0.77,0,0.332,0.528,157.033,272453,3,28.211,13,0
Secret Separation,The Fixx,spotify:track:6Q7zSvNTtSWQsbXUh4jJOc,0.599,0.828,9,-10.184,1,0.0302,0.00648,2.8e-05,0.0375,0.963,110.236,231707,4,64.96294,9,1
Two Hearts,Stephanie Mills Featuring Teddy Pendergrass,spotify:track:7ikuX6GAuWaT5SAZytkBRi,0.745,0.556,1,-12.515,1,0.039,0.164,0.0003,0.555,0.668,107.227,277307,4,36.64924,14,1
Tears,John Waite,spotify:track:4yJwYm8Y9fKXD0Pjf9lWYh,0.464,0.648,0,-8.342,1,0.0306,0.004,0,0.159,0.581,124.215,238667,4,32.98058,9,1
Si el Amor Se Va,Roberto Carlos,spotify:track:3fPzadAFqNSgufSjf5PKcD,0.759,0.468,11,-8.829,1,0.0361,0.405,3.45e-06,0.0806,0.715,110.841,276307,4,38.43741,19,0
Dweller in the Cellar,Jason Becker,spotify:track:5UtLtYkoucSxfXsp3Y6EDC,0.227,0.759,4,-12.367,0,0.0656,0.00236,0.887,0.175,0.306,151.274,374800,4,34.81646,18,0
Sex (I'm A...),Berlin,spotify:track:3IPIZVGAHl2BqKy0JJdbdf,0.656,0.343,2,-19.644,1,0.0391,0.0441,0.0239,0.0873,0.716,139.122,308600,4,29.56654,15,1
Ranjish Hi Sahi Dil Hi Dukhane Ke Liye,Mehdi Hassan,spotify:track:4NbG28kd9gYQHnNbF5Hsjd,0.374,0.382,7,-17.887,1,0.059,0.332,0.578,0.357,0.407,141.894,732667,3,21.52613,35,0
"Travel Music - From The ""Beetlejuice"" Soundtrack",Danny Elfman,spotify:track:58CHls7AIOafGF69NNTbhI,0.801,0.18,0,-21.889,1,0.0506,0.929,0.874,0.384,0.93,126.58,67507,4,23.46862,5,0
Mad Them,General Levy,spotify:track:5YR7hZcxx2gftfCf7nLBbq,0.827,0.78,9,-8.527,0,0.0913,0.149,0,0.199,0.93,106.625,215240,4,14.81866,14,0
Beat the Feel You Can - Dub Version,Lisa Lisa & Cult Jam,spotify:track:1iJJrJV8pgRqm1tNBKgpi2,0.789,0.731,2,-10.528,1,0.0779,0.00863,0.127,0.0522,0.74,122.634,370160,4,49.91514,21,0
Show Me,The Cover Girls,spotify:track:3rVHrg2msB9jIvNsj0ceQM,0.708,0.628,0,-11.354,0,0.0393,0.00486,0,0.0565,0.776,113.412,230493,4,53.68244,10,1
Beauty to the Eye,Daryl Runswick,spotify:track:2c5WzviPw2noVgWWZVpsIx,0.182,0.114,11,-23.272,0,0.0377,0.96,0.835,0.154,0.0963,79.765,111307,3,40.14773,5,0
Vessels,Philip Glass,spotify:track:4R97otMjWB8kigYKEj0EiZ,0.328,0.28,7,-16.521,0,0.0349,0.947,0.0926,0.073,0.135,99.466,485840,3,60.32444,20,0
Amor Secreto,El Fary,spotify:track:75YJFtI3m5n7nbKESlvy3O,0.464,0.387,3,-10.536,0,0.0369,0.453,1.39e-06,0.106,0.159,132.103,241147,4,21.80326,15,0
Dança da Solidão,Beth Carvalho,spotify:track:4ozhuX594rwNEcvoSZdXqv,0.637,0.401,1,-11.621,1,0.0439,0.442,0,0.105,0.865,82.628,169267,4,31.84847,4,0
Blue Eyed Pop,The Sugarcubes,spotify:track:1PrNoKh21pwEQqij8dhsUi,0.591,0.605,9,-11.37,0,0.0894,0.00347,0.0301,0.148,0.746,122.252,157400,4,22.38978,9,0
Pilot Of The Airwaves,Charlie Dore,spotify:track:7MHboIoaWgIknMRRJylLzP,0.62,0.498,0,-9.084,1,0.0366,0.457,0,0.509,0.604,119.215,227000,4,34.55264,12,1
"Kitchen, Surgery, Face Off",Danny Elfman,spotify:track:0WD4mYaI8pjW595Jl8jYKp,0.0737,0.0698,9,-25.486,0,0.0392,0.876,0.742,0.0606,0.0358,178.733,189173,3,45.2466,10,0
Tu Dama de Hierro,Marisela,spotify:track:1yCHhmIDNXzIcyMQRUNTOK,0.708,0.423,2,-15.776,0,0.0282,0.403,6.52e-06,0.209,0.584,114.539,195533,4,26.48352,8,0
First Time I Met The Blues - Single Version,Buddy Guy,spotify:track:5rDajIptugwuPAZG7dLYo6,0.337,0.542,2,-14.701,1,0.0546,0.823,0.000413,0.0579,0.781,69.421,141107,4,33.49913,5,0
Hey There Lonely Girl,Robert John,spotify:track:2UzI0rNDpbgXHSa1akzGLu,0.541,0.575,9,-6.993,1,0.0376,0.674,0.00046,0.135,0.586,78.3,180773,4,21.00897,8,1
Death of the West,Death In June,spotify:track:74F94uWPHrhn7waYQ51lZF,0.494,0.893,4,-6.934,0,0.073,0.532,0.774,0.605,0.339,125.484,130667,4,12.09821,3,0
Chupke Chupke Raat Din,Ghulam Ali,spotify:track:02K9EZr0aJwXzHTclgNHL8,0.537,0.403,10,-12.194,0,0.0317,0.941,0.175,0.107,0.718,131.494,468827,4,21.80813,19,0
Valotte,Julian Lennon,spotify:track:6lTaVAtnxa69VgRwxOcMsJ,0.571,0.512,0,-9.73,1,0.0259,0.238,0.0773,0.0998,0.188,72.17,257040,4,22.98943,12,1
"You're My Latest, My Greatest Inspiration",Teddy Pendergrass,spotify:track:1OIix5QxWjcewBeUWUK8s8,0.544,0.295,2,-14.818,1,0.0372,0.449,0.00012,0.0742,0.358,127.79,287759,4,23.85858,16,1
Run For The Roses,Dan Fogelberg,spotify:track:3TyNmJ7jRiryoLkB4ChAfA,0.45,0.207,5,-14.5,1,0.0267,0.577,0.000311,0.179,0.248,90.078,254293,3,34.3699,10,1
Authority Stealing (Part 1 & 2),Fela Kuti,spotify:track:7vA1Qn0sktKzYCXW5uGcWP,0.642,0.749,0,-8.321,0,0.185,0.241,0.000166,0.135,0.9,193.466,1448653,4,31.57836,66,0
Halo/Halo,Single Gun Theory,spotify:track:7GCXMVz3DgBa6IlSZyRVni,0.616,0.714,10,-13.644,0,0.0333,0.182,0.847,0.0997,0.905,136.582,235667,4,67.45624,7,0
The Heat Is On,Glenn Frey,spotify:track:0PXw9NKvolWTo7U9JkNzmc,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,227800,4,25.40311,9,1
Watching The Wheels,John Lennon,spotify:track:4NjyI3qjCRv3XZXgcISc8E,0.669,0.511,0,-11.016,1,0.0291,0.313,0,0.135,0.398,82.865,211573,4,51.36192,9,1
