track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
Shadow,Thee Headcoatees,spotify:track:4NyZfc4vrNLFcWV5pqzI44,0.324,0.899,7,-5.22,1,0.112,0.195,0.365,0.744,0.507,90.163,159200,4,0.0,2,0
Edge Of My Soul,Jami Sieber,spotify:track:0NLsuL2BZXpkYDQiPgc66w,0.307,0.328,0,-16.129,1,0.0371,0.672,0.922,0.097,0.108,84.757,398000,4,20.83853,16,0
My Husband The Sailor,Limpopo,spotify:track:0791UaZqZyBiyRGpqHyJht,0.704,0.614,4,-9.883,0,0.0419,0.463,0,0.402,0.915,112.714,126560,4,19.0685,6,0
Decypher,Velvet Acid Christ,spotify:track:5VLwUDyAkxvcL2nZOqtwyX,0.521,0.851,0,-8.104,1,0.0401,0.00373,0.238,0.11,0.6,139.983,287000,4,35.65402,9,0
40 y 20,José José,spotify:track:3jyL9XBeItyF2BfI9ILJKZ,0.423,0.392,4,-10.882,0,0.0285,0.184,1.45e-05,0.338,0.204,86.815,242333,4,49.25731,12,0
Cumbia Del Silencio,Super Grupo Colombia,spotify:track:7dx4g2AkQeyUP00n4ypG5R,0.69,0.548,9,-7.608,0,0.0896,0.0403,2.58e-05,0.128,0.669,93.616,187672,4,69.99781,8,0
Bi-Polar,Assemblage 23,spotify:track:6PmKy4s7Ta11tofWFGYAYX,0.455,0.923,2,-10.534,1,0.037,0.000212,0.707,0.148,0.384,149.996,357733,4,39.03841,13,0
Water Boy,Imperial Teen,spotify:track:04dKVuscoB2Bm4GPJwTs3w,0.396,0.85,4,-5.736,0,0.0722,0.000534,0,0.0585,0.609,157.182,96560,4,25.48581,7,0
Merry Christmas,Wesley Willis,spotify:track:5NNINJW79iOV0BKfzcNJ2b,0.596,0.592,7,-12.309,1,0.0296,0.000171,0.00143,0.36,0.706,95.372,175027,4,23.04477,8,0
Every Little Thing I Do,Soul For Real,spotify:track:5u3rsmRYRSKJpFHXPT4p07,0.713,0.378,7,-9.04,0,0.0298,0.00561,0.00186,0.0845,0.291,99.055,260067,4,57.8796,11,1
With A Song In My Heart - 1998 Remaster,Sonny Clark,spotify:track:1f7EWS1kruAco1sc1W614Q,0.52,0.492,0,-8.791,0,0.0425,0.656,0.000111,0.279,0.811,76.95,475293,4,49.33072,17,0
At Night I Pray,Wild Orchid,spotify:track:7jEC8cMF6Ssu4AyneXPhUF,0.608,0.785,2,-5.992,0,0.0891,0.439,0,0.0786,0.403,155.458,256600,4,39.8394,10,1
Defiled,New Bomb Turks,spotify:track:5fS306Dk5PJJsEVwzXJPgy,0.14,0.988,11,-4.545,1,0.192,0.00119,0.000115,0.403,0.0663,174.654,218893,4,87.5204,7,0
"Friendship, Loyalty, Commitment",25 Ta Life,spotify:track:3SY73btRjnoCWm4EqB8r55,0.213,0.951,8,-4.857,1,0.0692,3.83e-06,0.822,0.0871,0.399,91.742,170933,4,41.32755,10,0
ตกใจหมดเลย,Nut Meria,spotify:track:4Ucpg7d3GNs1FXDV580Wqk,0.806,0.94,7,-5.771,0,0.0433,0.0528,0,0.107,0.912,137.067,233387,4,29.8535,12,0
What It Takes,Aerosmith,spotify:track:2fAYTT9kcUm8tnUrhD80sC,0.522,0.738,0,-6.423,1,0.031,0.0286,5.8e-06,0.4,0.461,142.702,310533,4,29.65034,17,1
As We're Told,Samiam,spotify:track:4hBnIokbMg3LUPJxQvNbfI,0.342,0.873,9,-6.315,1,0.0339,0.000345,0.0255,0.0762,0.577,93.551,204307,4,78.89666,6,0
Deja Voodoo,Kenny Wayne Shepherd,spotify:track:4LTPyRMM9hEEadSXFdrHBI,0.341,0.779,8,-9.239,1,0.0413,0.000283,0.0481,0.0918,0.66,108.32,368933,4,25.67333,18,0
Jackie's Song,Julian Lloyd Webber,spotify:track:1dnzc6e1hexRHivBgBe5pk,0.165,0.117,3,-20.343,1,0.0422,0.98,0.87,0.301,0.11,85.025,218964,3,67.83911,10,0
Between You And Me,dc Talk,spotify:track:3B6MzBBeXsTI4GURPavO1s,0.554,0.912,9,-4.315,0,0.0376,0.14,0.0421,0.064,0.516,99.712,298760,4,22.01635,13,1
Fem,Jan Johansson,spotify:track:4WFubPvCqOobOV7bBer2fE,0.548,0.297,1,-17.469,1,0.0385,0.525,0.676,0.13,0.667,101.679,292133,3,57.56443,11,0
Written On Ya Kitten,Naughty By Nature,spotify:track:2iuYhKNZOeZY5HBYGyULB4,0.887,0.576,7,-15.075,1,0.348,0.0154,0,0.263,0.555,93.707,262893,4,17.11892,9,1
99 Worlds,Peter Wolf,spotify:track:4YOzKJAdIzFryLFeF6VYXy,0.648,0.913,0,-10.41,1,0.0363,0.202,6.13e-05,0.656,0.914,133.302,216107,4,21.86846,10,1
Go Away,Lorrie Morgan,spotify:track:1A0ztUdCDMZjIeeJjXLgDL,0.623,0.709,2,-5.824,1,0.0334,0.113,0,0.361,0.544,107.343,169333,4,25.91965,7,1
Dirty South,Goodie Mob,spotify:track:27YlMLaVRhOZZ6ba75iVB7,0.918,0.36,5,-9.952,0,0.275,0.029,0,0.0799,0.243,91.959,214040,4,60.24635,7,1
Only Happy When It Rains,Garbage,spotify:track:1IsGA5ceSC4a5nxgAEYnQd,0.511,0.827,1,-4.55,0,0.0323,3.77e-05,0.00103,0.208,0.486,121.459,236533,4,25.9409,9,1
Jerk Out,The Time,spotify:track:2QzLYgjE7zTj1lb6Wi1aPx,0.792,0.897,9,-6.777,0,0.0537,0.0239,0.000999,0.0491,0.9,120.639,409333,4,30.46774,21,1
All This Time,Sting,spotify:track:2cu8WtQZdxGe3lbetlzeNe,0.637,0.463,2,-13.122,1,0.0337,0.0852,0.000132,0.0483,0.451,127.084,294333,4,44.15745,11,1
Freak Like Me,Adina Howard,spotify:track:6Vas6h9lB5mmeVDXdFqlQA,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,253613,4,33.01505,10,1
What a story,Liquid Soul,spotify:track:4lfdMB4YoUDGbnemMb4S9g,0.72,0.87,7,-10.055,1,0.0468,0.0376,0.5,0.294,0.672,114.714,167533,4,31.05879,5,0
Soul Seeker (feat. Russ Freeman),The Rippingtons,spotify:track:6RPc93YhFpeMH8qcmDzhCp,0.701,0.484,5,-14.559,0,0.0371,0.0379,0.569,0.0764,0.565,95.839,280267,4,52.62451,14,0
Pero Nunca Me Caí,Caifanes,spotify:track:6U8n1FyXWaWC2NtNk4z5tc,0.443,0.788,2,-8.716,1,0.0396,0.011,0,0.293,0.414,145.151,253027,4,37.29241,12,0
"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Wolfgang Amadeus Mozart,spotify:track:6qbs8UqvEdYEedxTXGHtTF,0.377,0.173,9,-21.377,1,0.0328,0.991,0.909,0.105,0.557,132.335,503000,4,41.84198,24,0
Infant Eyes - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,spotify:track:0IffIW3eyCx9aZ36IqOu5o,0.34,0.0837,3,-12.072,1,0.042,0.985,0.761,0.0945,0.119,138.689,414240,3,67.87516,20,0
Give It 2 You,Da Brat,spotify:track:7K1TyzMSR0s2iVlepOh75L,0.871,0.455,6,-12.414,1,0.179,0.0032,0,0.075,0.709,91.926,193160,4,29.5581,10,1
Everyday & Everynight,Yvette Michele,spotify:track:5sIzSNxjMHT4oOajhanNVY,0.72,0.559,10,-7.519,0,0.259,0.0952,0.0148,0.172,0.597,97.865,211400,4,33.83296,5,1
Aces High,Demented Are Go,spotify:track:1K572dqyDxBrop6P5iuaAj,0.574,0.785,7,-9.843,1,0.0521,0.000268,0.0757,0.102,0.906,116.411,343867,4,67.25098,15,0
ナイトクルージング,Fishmans,spotify:track:36Thm3dOVuCR4SFyzwJioN,0.52,0.771,2,-10.323,1,0.0685,0.278,0.651,0.275,0.661,142.114,361733,3,57.19943,10,0
Consolacao,Baden Powell,spotify:track:1FrzrdWnB01JdIQPEBJWtD,0.431,0.273,10,-19.398,1,0.0481,0.892,0.899,0.108,0.807,94.991,147840,4,17.0986,11,0
Enter,Cybotron,spotify:track:69hRGV0nTPd851z5O50dn5,0.674,0.708,1,-10.747,1,0.064,0.0388,0.00967,0.273,0.694,110.434,337533,4,35.10824,19,0
Flim,Aphex Twin,spotify:track:4q650OiSDQIwccxDFpuuBm,0.71,0.734,0,-14.932,0,0.052,0.511,0.838,0.0701,0.4,147.979,177093,4,90.54647,6,0
Love Will Lead You Back,Taylor Dayne,spotify:track:3HLgjHYaEhKFvV4SSvI9Te,0.547,0.513,1,-7.006,1,0.0267,0.201,0,0.0866,0.2,73.214,277600,4,42.80697,9,1
Ghost in This House,Alison Krauss,spotify:track:33jXZCskHTfXtmBd2EImNy,0.415,0.188,10,-11.088,1,0.0305,0.805,0,0.235,0.172,134.318,240400,4,28.77603,10,0
Clouds,Cibo Matto,spotify:track:70u3Gfnip6s8dY4utHYeYG,0.758,0.535,6,-6.018,0,0.0664,0.0363,0.66,0.0546,0.834,95.98,207107,4,40.82002,11,0
Mourn,Apoptygma Berzerk,spotify:track:3riMenrMJtm4rbcbZX2FO3,0.625,0.828,5,-6.65,0,0.0406,0.00953,6.12e-05,0.225,0.966,123.015,333867,4,35.87388,8,0
Ahara,Ozymandias,spotify:track:0pBBXcsxr7QqUCFH2BY958,0.249,0.0678,10,-21.925,1,0.0401,0.955,0.863,0.103,0.127,180.593,238533,3,55.92739,10,0
"So Long (Well, Well, Well)",Phajja,spotify:track:7phS4S15qLjPC7JlFnzWql,0.726,0.454,10,-8.528,1,0.0253,0.432,0.00168,0.0446,0.545,79.913,262333,4,44.88047,12,1
Everyday Is A Winding Road,Sheryl Crow,spotify:track:0t6DAi9KEiaWOtgTTXGhD2,0.629,0.673,6,-8.285,1,0.0406,0.0419,3.64e-05,0.1,0.717,112.955,256000,4,27.21214,11,1
Awesome God,Glad,spotify:track:0TVWOviCMCBnqe1ZyPqgkA,0.357,0.326,7,-10.449,0,0.031,0.79,0,0.108,0.431,147.854,195427,4,31.48174,9,0
Staring Through The Eyes Of The Dead,Cannibal Corpse,spotify:track:4WZuTswubOiMnVt1rlG6sL,0.26,0.977,7,-7.414,0,0.12,5.16e-06,0.877,0.173,0.0732,129.541,209120,3,63.27649,9,0
I Will Remember You,Amy Grant,spotify:track:1IHfJsjwabsyiMx1TlAO9X,0.473,0.173,10,-9.853,1,0.0264,0.937,7.7e-05,0.118,0.286,83.372,190640,3,50.65529,8,1
Simple Life,Elton John,spotify:track:1KkPY76tgPzEnL8hdqTiIu,0.663,0.788,5,-7.484,1,0.0314,0.00838,0.143,0.19,0.476,101.779,386000,4,42.68993,23,1
Heaven,Solo,spotify:track:5Xv3eesPSCo1YVdU2RePWe,0.678,0.544,9,-6.7,0,0.041,0.628,7.92e-06,0.0894,0.759,175.981,229027,4,38.83231,9,1
Creep,Radiohead,spotify:track:6b2oQwSGFkzsMtQruIWm2p,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640,4,85.09189,7,1
Influência do jazz - Ao vivo,Carlos Lyra,spotify:track:2HGtmIxtKucd55EE35GNfm,0.499,0.317,2,-19.524,1,0.507,0.858,0.002,0.725,0.828,169.74,117960,4,32.64031,5,0
Rock do Vapor,Barão Vermelho,spotify:track:53oTkZuYXd4jle5zITUf8v,0.512,0.89,1,-6.707,1,0.0431,0.00341,0.00295,0.0993,0.715,156.035,199760,4,25.07184,12,0
À bicyclette,Yves Montand,spotify:track:5px3ShFMjwhidOFVVc0Z4R,0.435,0.239,5,-16.52,0,0.0578,0.906,3.76e-05,0.109,0.517,73.393,162800,4,30.27094,7,0
Parsec,Stereolab,spotify:track:4fFQxPDkScFY992sQMa7cS,0.644,0.728,9,-9.989,0,0.039,0.0019,0.78,0.315,0.67,88.262,334187,5,28.37255,8,0
Stand By My Woman,Lenny Kravitz,spotify:track:2KT2tP853wbbERHxfSzmvd,0.506,0.409,2,-10.726,1,0.0307,0.141,0.238,0.106,0.253,122.265,260400,4,17.5618,11,1
You're The Only Woman,The Brat Pack,spotify:track:13B5m122SGIzCOYHrxjMho,0.654,0.873,7,-8.06,0,0.0439,0.147,0.00166,0.31,0.956,107.073,296333,4,19.90606,14,1
Age Ain't Nothing But A Number,Aaliyah,spotify:track:2hMk3VNicbCoV8I81m7Z3q,0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,253960,4,42.71049,9,1
We Like To Party!,Vengaboys,spotify:track:3UL6Lzsocv9Ucizgzid2B0,0.785,0.905,8,-7.929,1,0.0449,0.00803,0.859,0.046,0.969,136.018,224227,4,41.57319,7,1
Illusions,Matt Nathanson,spotify:track:5TLkIe1Z2kJLvRjDhcm1HV,0.428,0.0283,6,-24.818,1,0.0411,0.761,0,0.103,0.237,126.12,170107,4,39.92769,7,0
Main Titles from the HBO Miniseries Band of Brothers - Instrumental,Michael Kamen,spotify:track:7L4s0J81HpXmy2j0QQ64Ln,0.0842,0.176,5,-17.619,1,0.0376,0.972,0.97,0.102,0.0392,84.325,144893,3,31.57454,7,0
Gonna Rock Tonite,Flamin' Groovies,spotify:track:7A7le9uGCvUI8zGJQMdXVu,0.556,0.769,9,-4.971,1,0.0302,0.0592,0.119,0.231,0.967,103.36,288267,4,123.52157,11,0
I've Waited As Long As I Can,Tony Rice,spotify:track:4flyQ8YJcqW57BlABtjrOt,0.556,0.578,7,-10.333,1,0.031,0.455,7.03e-06,0.308,0.906,127.336,179667,4,35.9913,9,0
Ooops Up,Snap!,spotify:track:6825upeGpYA3rrEosDKsGR,0.862,0.493,4,-14.19,0,0.102,0.00857,0,0.26,0.533,102.886,402215,4,29.04983,16,1
5 O'Clock,Nonchalant,spotify:track:6oSCS3HtxuYlKH8y4nS3Qn,0.731,0.758,10,-8.322,0,0.116,0.112,1.64e-06,0.0987,0.8,86.105,302640,4,73.36658,12,1
These Are The Times,Dru Hill,spotify:track:0OMmiWMwsCNtpQ5aP6fdp9,0.718,0.477,9,-9.278,0,0.027,0.105,0,0.0964,0.382,109.99,248400,4,40.58317,8,1
Believe,Cher,spotify:track:2goLsvvODILDzeeiT4dAoR,0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,239027,4,29.73277,9,1
Miss You Much,Janet Jackson,spotify:track:4r5VaK6H1bq0cTGPMTN97Z,0.702,0.975,6,-7.968,0,0.0396,0.0305,0.000134,0.165,0.646,115.185,252333,4,30.29471,11,1
Reminiscing,The Exboyfriends,spotify:track:4Q8gjBVpRnHyl0yO865twH,0.556,0.273,6,-16.342,0,0.0575,0.707,0,0.127,0.349,95.227,307000,4,25.69545,19,0
Supersónico,La Lupita,spotify:track:0IGkU4JgPAekKFgfRl7HRD,0.752,0.793,9,-6.726,0,0.0275,0.00408,0.071,0.0322,0.923,117.706,241587,4,49.65737,10,0
A Wish For Wings That Work,Poison The Well,spotify:track:1iM6WXqZzueDhFQJufx4p4,0.323,0.872,0,-6.261,1,0.115,0.000133,0.000293,0.262,0.187,120.265,213000,4,32.64684,6,0
Achy Breaky Heart,Billy Ray Cyrus,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,0.8,0.563,9,-10.209,1,0.0303,0.051,0,0.0797,0.961,121.808,203373,4,19.31991,11,1
Bênção Araônica,Kades Singers,spotify:track:1Xvt7yASymo82gBDNgDcFL,0.354,0.264,7,-13.87,1,0.0398,0.789,0,0.568,0.307,82.45,79923,3,37.93585,4,0
Digital Structures 17,Milan Pilar,spotify:track:0Ts9xkXQOKlLvwDsgecXlW,0.481,0.307,2,-15.283,1,0.0556,0.961,0.667,0.0983,0.969,153.919,94000,4,42.00953,4,0
High Society,Jelly Roll Morton,spotify:track:7hFRMXNM1R4phn0JBeObmF,0.604,0.589,7,-8.074,0,0.0392,0.971,0.903,0.352,0.963,120.046,168373,4,38.85046,8,0
I Melt With You,Modern English,spotify:track:24y09nBEJNRP46uA0FRQQ2,0.467,0.641,0,-12.203,1,0.0448,0.000388,8.47e-05,0.0594,0.587,156.134,230067,4,38.10963,11,1
Silent Prayer,Shanice,spotify:track:1150hrBaCI6Vs9PBNEeS7m,0.466,0.405,9,-13.259,0,0.0365,0.136,0,0.102,0.159,141.758,303867,3,38.28599,12,1
"Closer To Free (From ""Party Of Five"")",BoDeans,spotify:track:77IQnGNXmFXAMr3YGmloBG,0.497,0.875,7,-8.84,1,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,190640,4,53.7296,7,1
Half Moon Rising,Yonder Mountain String Band,spotify:track:67bc0k8oAuIprA3X0xzWdQ,0.449,0.495,9,-8.82,1,0.0431,0.749,6.51e-06,0.371,0.676,198.017,271080,4,23.4574,14,0
Amazed,Lonestar,spotify:track:6iNcyWk5iUEY7P9zeTc5hm,0.557,0.553,1,-7.954,1,0.0319,0.247,0,0.125,0.253,139.821,239987,4,33.29244,14,1
Luna de Rio - The guitar & vibe version,Baffa,spotify:track:4G4zRyrCsmo0TTRwXzaIg1,0.674,0.727,5,-9.861,0,0.0514,0.216,0.297,0.0968,0.587,125.107,355200,4,20.6874,14,0
Slow Jams,Quincy Jones Feat. Babyface & Tamia With Portrai,spotify:track:6CtrSJaPZxcGn991fLgxJF,0.616,0.553,7,-9.269,0,0.0642,0.551,5.34e-06,0.112,0.488,138.145,450600,4,60.90083,19,1
Carmina Burana: O Fortuna,The City of Prague Philharmonic Orchestra,spotify:track:1JvyR6IeZq1q3NPWoLEttl,0.354,0.328,10,-13.94,1,0.0372,0.721,1.85e-05,0.294,0.218,128.269,168493,3,46.26624,7,0
Los Muchachos De Hoy,Luis Miguel,spotify:track:45DJcbNAgFI3sawnVtfFnV,0.598,0.896,0,-5.079,1,0.0667,0.511,0,0.125,0.577,125.392,219715,4,49.82885,8,0
Ya Rayah,Rachid Taha,spotify:track:57vLKSsU2gUirCUpUttlX2,0.8,0.863,4,-7.807,0,0.0367,0.362,0.00314,0.137,0.964,101.027,374467,5,54.25857,12,0
O Menino da Porteira,Sérgio Reis,spotify:track:48WMBRhpAJ0PuEY8VT9qxg,0.642,0.591,5,-7.943,1,0.0636,0.49,4e-05,0.203,0.857,82.832,200000,4,19.98015,10,0
Somebody To Love,George Michael & Queen,spotify:track:6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,296493,3,16.46996,12,1
Promises Broken,Soul Asylum,spotify:track:01UkIu8bp3GNclU8DsFKgv,0.472,0.475,4,-11.115,1,0.0311,0.138,3.04e-06,0.113,0.718,150.611,194587,4,14.8427,10,1
Come & Talk To Me,Jodeci,spotify:track:5xE7sFTlv2yrG9mmhDSpdq,0.72,0.657,11,-6.823,0,0.295,0.0262,2.33e-06,0.209,0.657,172.168,295387,4,45.02844,12,1
(Now You See Me) Now You Don't,Lee Ann Womack,spotify:track:2i4tmbKkAhRnnojsmnPof1,0.631,0.801,2,-6.092,1,0.0561,0.153,0,0.359,0.59,104.035,159600,4,27.72152,8,1
Porque Brigamos (I Am... I Said),Diana,spotify:track:0glNhOhFDwAPKJ9tm6hfFV,0.62,0.369,6,-10.905,1,0.0297,0.74,0,0.124,0.883,100.613,188560,4,25.67581,9,0
Ring Around The Rosie,Music For Little People Choir,spotify:track:2ucJmX2Pd9sL2yN97bwA0H,0.847,0.184,7,-15.909,1,0.438,0.315,0.000115,0.161,0.372,117.958,75267,4,20.5866,6,0
Johnny Have You Seen Her?,The Rembrandts,spotify:track:7uzrNM9kePQSlnNOxtEX4n,0.597,0.579,7,-6.165,1,0.0241,0.0511,0,0.221,0.668,91.193,255760,4,27.26899,12,1
Take It To The Streets,Rampage Featuring Billy Lawrence,spotify:track:65ixMuOsB8YCPwnODWJvKa,0.885,0.566,7,-9.032,1,0.276,6.57e-05,0.0056,0.301,0.396,101.759,217907,4,22.38075,10,1
Waltz To Our Future,Greg Maroney,spotify:track:5r2ujUAUHMIm0UsoFQKtQz,0.225,0.178,0,-20.526,0,0.0352,0.99,0.912,0.173,0.111,155.507,294493,3,32.74987,17,0
Den gamla kyrkklockan,Jan Johansson,spotify:track:6LQhftjNyVy1Y6RRJiMdJS,0.495,0.0756,5,-23.764,0,0.0412,0.59,0.0088,0.136,0.256,110.119,230973,4,26.6864,13,0
Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler,spotify:track:0cqcRqZgkNHanWQ8slYA0v,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,583293,4,47.70454,27,0
Lily Was Here,David A. Stewart Introducing Candy Dulfer,spotify:track:5I7xuoUbDp41WnhL4B86J7,0.754,0.693,4,-5.79,0,0.0279,0.41,0.041,0.0623,0.965,108.012,261240,4,28.79214,12,1
From A Distance,Bette Midler,spotify:track:48eiLW57CqSmCYNZRM2J8M,0.536,0.242,7,-11.716,1,0.0277,0.674,0,0.331,0.331,137.989,276346,4,26.3402,15,1
Yulquen,Autechre,spotify:track:3PGYnbU4HJDUw01PrME2pz,0.417,0.111,9,-31.491,0,0.0409,0.826,0.94,0.111,0.555,148.094,397000,5,235.06074,8,0
11 Easy Steps,Trout Fishing in America,spotify:track:6PtNRmPhBaLM58XijH7LzZ,0.524,0.513,10,-8.812,1,0.0298,0.333,0,0.71,0.311,120.358,246400,4,33.13937,13,0
Fort Worth Blues,Guy Clark,spotify:track:2AakfKbHyHXqbpqshRxn5n,0.635,0.0645,2,-16.515,1,0.0348,0.918,0.000313,0.135,0.183,131.826,272933,4,42.4063,10,0
All Or Nothing,Milli Vanilli,spotify:track:7sS1P9f8SDyl03hqC1etWU,0.877,0.85,1,-13.03,1,0.0726,0.0154,0.00369,0.114,0.809,100.733,200600,4,25.4563,9,1
Ffydd y crydd,Iwcs A Doyle,spotify:track:4rlm1jYmOLRY9ABsupCNRe,0.716,0.465,9,-13.252,1,0.0643,0.289,0,0.111,0.785,137.196,150133,4,35.99284,7,0
Anything At All,Mitch Malloy,spotify:track:3AmZlfEuOqyoOfgqrbFPkh,0.537,0.97,6,-2.481,1,0.0455,0.000411,8.3e-06,0.331,0.695,119.155,242153,4,32.61678,11,1
I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,spotify:track:3QHONiXGMGU3z68mQInncF,0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520,4,51.9383,17,1
El Reloj,Luis Miguel,spotify:track:2JiRKaA4JAHMPCqU7D74w6,0.387,0.549,2,-7.74,0,0.0306,0.301,0,0.352,0.667,179.741,181853,4,30.91413,11,0
Laidu,Rokia Traoré,spotify:track:05CF4ATpqROLTQVYABNZ3W,0.702,0.269,10,-15.172,0,0.0365,0.626,0.0406,0.125,0.397,99.747,386973,4,42.8866,20,0
Saint Of Me,The Rolling Stones,spotify:track:6OEpSYq8wdqnl01hsoQGQY,0.671,0.918,10,-5.775,1,0.0504,0.0049,0.0443,0.0895,0.494,121.541,314627,4,35.36759,17,1
Bluegrass Signal,John Reischman,spotify:track:1IoG7Q9zfLajUhTTdo30yo,0.503,0.6,6,-13.92,0,0.0295,0.623,0.917,0.104,0.973,145.494,173560,4,28.67594,9,0
Sheena Is a Punk Rocker,Huntingtons,spotify:track:67knEVEzmsjOLgUGvmzv80,0.289,0.966,0,-4.718,1,0.0435,0.258,1.21e-05,0.704,0.755,109.239,127468,4,43.72588,6,0
Disfigured,Cannibal Corpse,spotify:track:67gauLFb25vQYR7qMhNnTT,0.245,0.915,1,-8.992,1,0.0718,9.86e-05,0.704,0.633,0.482,101.017,228733,3,31.70419,9,0
This Is For The Lover In You,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",spotify:track:1blZP5x1XQSqQFpTy12rFh,0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,239733,4,21.28488,15,1
Rock N' Roll,"Clarence ""Gatemouth"" Brown",spotify:track:0tKQo70DkOqwMP3RGCKsWI,0.685,0.792,2,-8.065,0,0.049,0.0335,0.159,0.243,0.348,135.312,353933,4,73.64381,15,0
G-Song,Terry Riley,spotify:track:6OlJGc3LuGqklWmGR9klTz,0.308,0.217,7,-21.248,0,0.0429,0.963,0.858,0.334,0.443,108.887,586173,3,50.12682,20,0
Summer Rain,Belinda Carlisle,spotify:track:4tWlR5VTAAa1mwi7E4qJb1,0.734,0.815,5,-9.203,1,0.0303,0.0407,2.85e-06,0.0555,0.958,128.869,332400,4,27.57265,14,1
Let's Ride,Richie Rich,spotify:track:3xHfnWyUpLBnKLyVQl8qT5,0.749,0.735,0,-4.92,1,0.168,0.0141,0,0.141,0.654,88.904,275360,4,24.3957,11,1
Bread,Native Nod,spotify:track:3XN5aduaWbGCYKWVBODmgZ,0.283,0.741,7,-11.187,1,0.0595,1.86e-05,0.155,0.181,0.347,151.728,199333,4,41.39739,7,0
Would I Lie To You?,Charles & Eddie,spotify:track:21MLFi0ISlqDBp7DQHPi7p,0.547,0.538,11,-11.39,0,0.0567,0.473,0,0.0369,0.718,202.409,279600,4,37.91217,10,1
Kissing You,Keith Washington,spotify:track:6LqiE1yBBf9IuTxaTpTyiF,0.494,0.495,7,-8.855,1,0.0312,0.184,0,0.127,0.233,126.515,260013,4,48.36306,9,1
Rudolph The Red-Nosed Reindeer,Donald Lawrence,spotify:track:4KvHTxAUKKi0mcMjs84Uo5,0.747,0.918,0,-3.747,1,0.113,0.319,0,0.343,0.625,90.287,301493,4,48.8669,9,0
Call It Rock N' Roll,Great White,spotify:track:1ZfshM94UfQGv83n14eeUd,0.545,0.811,0,-4.327,1,0.0448,0.00385,0.000441,0.107,0.701,136.539,237493,4,43.30288,10,1
Fine Friend,Pale Saints,spotify:track:3ce7hu1pvBDXyi0husGslm,0.522,0.53,7,-12.274,1,0.0303,0.128,0.966,0.0716,0.361,114.5,246773,4,61.88409,9,0
Vogue,Madonna,spotify:track:27QvYgBk0CHOVHthWnkuWt,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,316813,4,37.1599,14,1
Zonder 'T Te Weten,Corry Konings,spotify:track:0uDEUlFWjGOo8b2fVAUiLn,0.759,0.401,9,-12.397,1,0.0266,0.469,0.00115,0.159,0.558,108.682,283160,4,45.17268,13,0
Ska Killers,The Toasters,spotify:track:6XcYNW4isEhgUu2X3fcvBk,0.453,0.844,0,-6.44,1,0.291,0.0236,1.12e-05,0.414,0.751,193.546,171667,4,68.90645,5,0
Vagabundo,El Gran Combo De Puerto Rico,spotify:track:1oiq4JgHRc33BzcFBhSuan,0.612,0.667,9,-5.582,0,0.0346,0.672,0.00627,0.16,0.937,92.361,289960,4,49.58088,13,0
Clarinet Marmalade,Dutch Swing College Band,spotify:track:2UlFtykVQ9MF2o0WRoFXGX,0.638,0.434,0,-11.328,1,0.0494,0.551,0.304,0.0389,0.804,123.205,248000,4,43.89998,11,0
Dixie Jass Band One-Step,Original Dixieland Jazz Band,spotify:track:1hdJTXS3lcn2DR0QoT4zbt,0.504,0.486,3,-10.494,1,0.0369,0.993,0.737,0.328,0.786,125.154,160267,4,47.51314,7,0
Somewhere To Hide,Matt Nathanson,spotify:track:1Lmqiu1UtS8KzaOx2n73tO,0.604,0.485,8,-10.842,1,0.0487,0.454,1.34e-05,0.0758,0.557,129.154,204187,4,18.75357,10,0
Kiss From A Rose,Seal,spotify:track:3YKptz29AsOlm7WAVnztBh,0.583,0.532,10,-7.11,0,0.0309,0.684,0,0.306,0.223,131.741,288427,3,24.39038,15,1
Can't Help Myself,Gerald Levert,spotify:track:36YYX5u0EFbAwwhA2YXZxd,0.55,0.64,10,-6.272,1,0.061,0.496,0,0.163,0.606,143.345,323680,3,39.00869,14,1
